,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
589,Jaipur (Rajasthan) to Pilani,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),19:20,23:50,04h 30m,647,36 Seats available,3.8
590,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:55,04h 25m,739,33 Seats available,4.6
591,Jaipur (Rajasthan) to Pilani,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,23:55,03h 40m,INR 599,39 Seats available,5.0
592,Jaipur (Rajasthan) to Mathura,RSRTC - 185866,Semi Deluxe Non AC Seater 2+2,22:01,02:55,04h 54m,INR 298,35 Seats available,3.7
593,Jaipur (Rajasthan) to Mathura,RSRTC - 183063,Express Non AC Seater 2+3,22:20,03:20,05h 00m,INR 270,42 Seats available,2.3
594,Jaipur (Rajasthan) to Mathura,RSRTC - 190180,Express Non AC Seater 2+3,22:50,03:30,04h 40m,INR 268,42 Seats available,2.1
595,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,416,41 Seats available,1.2
596,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:00,03:30,06h 30m,INR 500,11 Seats available,2.5
597,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,47 Seats available,1.5
598,Jaipur (Rajasthan) to Mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,INR 400,33 Seats available,2.5
599,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,02:45,05h 30m,555,14 Seats available,2.1
600,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,40 Seats available,1.5
601,Jaipur (Rajasthan) to Mathura,Ashok Travels and Cargo,Bharat Benz A/C Seater /Sleeper (2+1),21:15,03:15,06h 00m,INR 500,38 Seats available,No rating
602,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:30,01:46,04h 16m,INR 500,13 Seats available,2.5
603,Jaipur (Rajasthan) to Mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,INR 350,22 Seats available,2.3
604,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,A/C Sleeper (2+1),21:35,01:30,03h 55m,629,28 Seats available,1.5
605,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),21:45,03:30,05h 45m,324,19 Seats available,2.1
606,Jaipur (Rajasthan) to Mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),21:55,02:55,05h 00m,369,17 Seats available,2.7
607,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:15,03:00,04h 45m,370,20 Seats available,2.1
608,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,648,40 Seats available,1.5
609,Jaipur (Rajasthan) to Mathura,Khushi Tour. Travels,A/C Seater / Sleeper (2+1),20:00,23:55,03h 55m,INR 1100,40 Seats available,2.3
610,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,1260,3 Seats available,1.4
611,Jaipur (Rajasthan) to Mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,INR 800,40 Seats available,No rating
612,Bikaner to Sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,42 Seats available,4.1
613,Bikaner to Sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,20 Seats available,4.6
614,Bikaner to Sikar,Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30,23:45,04h 15m,INR 600,30 Seats available,3.2
615,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),19:30,23:20,03h 50m,INR 333,20 Seats available,4.0
616,Bikaner to Sikar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,INR 350,34 Seats available,3.5
617,Bikaner to Sikar,Sharma travels,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 429,27 Seats available,3.6
618,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),22:30,02:45,04h 15m,INR 333,24 Seats available,3.0
619,Bikaner to Sikar,Maharaja Travels,NON AC Seater / Sleeper 2+1,22:45,03:00,04h 15m,INR 280,42 Seats available,3.0
620,Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),23:00,03:15,04h 15m,INR 750,36 Seats available,3.5
621,Bikaner to Sikar,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,03:00,04h 00m,INR 714,10 Seats available,4.2
622,Bikaner to Sikar,Suman Supreme Travels,A/C Seater / Sleeper (2+1),23:00,03:25,04h 25m,INR 350,44 Seats available,3.7
623,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),23:15,03:15,04h 00m,INR 476,8 Seats available,4.2
624,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:15,03:30,04h 15m,INR 333,30 Seats available,3.0
625,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:50,04:05,04h 15m,INR 429,13 Seats available,4.0
626,Bikaner to Sikar,Royal Travels,NON A/C Seater/ Sleeper (2+1),20:00,00:30,04h 30m,INR 400,39 Seats available,2.9
627,Bikaner to Sikar,Royal Travels,A/C Seater / Sleeper (2+1),21:30,01:45,04h 15m,INR 400,42 Seats available,2.9
628,Bikaner to Sikar,Amar Travels(Jaipur),AC Sleeper (2+1),22:00,02:45,04h 45m,463,34 Seats available,2.4
629,Bikaner to Sikar,Amar Travels(Jaipur),A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,370,44 Seats available,2.4
630,Bikaner to Sikar,CHANDRA RAJ TRAVELS & CARGO,A/C Seater / Sleeper (2+1),22:45,02:45,04h 00m,INR 350,44 Seats available,2.3
