,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
226,Bangalore to Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07h 25m,INR 999,2 Seats available,4.1
227,Bangalore to Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),22:30,05:20,06h 50m,INR 1299,12 Seats available,4.1
228,Bangalore to Kalpetta (kerala),Silver Line Travels,NON A/C Semi Sleeper (2+2),19:45,04:20,08h 35m,INR 599,10 Seats available,4.5
229,Bangalore to Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,INR 800,5 Seats available,3.9
230,Bangalore to Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 1250,19 Seats available,4.3
231,Bangalore to Kalpetta (kerala),P K Travels,A/C Sleeper (2+1),21:45,04:30,06h 45m,INR 1100,13 Seats available,3.8
232,Bangalore to Kalpetta (kerala),A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,INR 600,19 Seats available,3.6
233,Bangalore to Kalpetta (kerala),SRS Travels,A/C Sleeper (2+1),21:45,05:15,07h 30m,INR 1120,4 Seats available,3.1
234,Bangalore to Kalpetta (kerala),SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,648,13 Seats available,4.0
235,Bangalore to Kalpetta (kerala),SRS Travels,A/C Sleeper (2+1),21:45,04:55,07h 10m,1036,4 Seats available,3.3
236,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:45,07h 45m,INR 999,1 Seat available,3.3
237,Bangalore to Kalpetta (kerala),Bharathi Travels,A/C Sleeper (2+1),23:45,07:00,07h 15m,INR 1290,12 Seats available,3.2
238,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:20,07h 20m,INR 999,1 Seat available,2.3
239,Bangalore to Kalpetta (kerala),DA Transports,A/C Sleeper (2+1),21:45,04:15,06h 30m,INR 999,4 Seats available,4.0
240,Bangalore to Kalpetta (kerala),Vijay Lines,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,INR 1999,25 Seats available,1.9
241,Bangalore to Kalpetta (kerala),RAVINA TRAVELS,A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 2000,34 Seats available,No rating
242,Mysore to Kozhikode,KSRTC (Kerala) - 712,Super Fast Non AC Seater (2+3),16:45,22:30,05h 45m,INR 285,46 Seats available,3.4
243,Mysore to Kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),17:00,23:00,06h 00m,INR 285,41 Seats available,3.8
244,Mysore to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),18:30,00:00,05h 30m,INR 285,45 Seats available,3.8
245,Mysore to Kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),21:50,04:24,06h 34m,INR 419,7 Seats available,4.0
246,Mysore to Kozhikode,KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,05:50,07h 20m,INR 319,44 Seats available,3.5
247,Mysore to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05h 40m,649,18 Seats available,4.2
248,Mysore to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:30,23:16,05h 46m,INR 600,23 Seats available,3.3
249,Mysore to Kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07h 00m,INR 850,15 Seats available,3.3
250,Mysore to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:45,06h 15m,INR 750,29 Seats available,3.0
251,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06:10,06h 00m,INR 800,6 Seats available,4.2
252,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:30,06:30,06h 00m,INR 800,38 Seats available,4.2
253,Mysore to Kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,06:30,05h 50m,799,6 Seats available,3.5
254,Mysore to Kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,00:45,07:05,06h 20m,INR 799,38 Seats available,4.0
255,Mysore to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06h 00m,INR 600,33 Seats available,2.8
256,Mysore to Kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:50,05:40,05h 50m,INR 999,10 Seats available,3.6
257,Mysore to Kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,05:30,05h 35m,INR 999,4 Seats available,3.6
258,Mysore to Kozhikode,NS Transports,VE A/C Sleeper (2+1),00:45,07:30,06h 45m,INR 1100,36 Seats available,4.2
259,Mysore to Kozhikode,SRS Travels,A/C Sleeper (2+1),23:55,06:40,06h 45m,INR 1120,4 Seats available,2.2
260,Mysore to Kozhikode,RAVINA TRAVELS,A/C Sleeper (2+1),23:55,07:35,07h 40m,INR 2000,34 Seats available,No rating
261,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),20:00,04:00,08h 00m,INR 426,27 Seats available,1.8
262,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:35,03:35,07h 00m,INR 586,18 Seats available,3.2
263,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),21:57,05:21,07h 24m,INR 548,24 Seats available,3.6
264,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1353,Super Deluxe Non AC Seater Air Bus (2+2),22:00,05:10,07h 10m,INR 548,35 Seats available,3.2
265,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07h 55m,INR 589,25 Seats available,1.4
266,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1130,Super Deluxe Non AC Seater Air Bus (2+2),22:45,05:50,07h 05m,INR 548,38 Seats available,3.2
267,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),23:29,06:38,07h 09m,INR 548,26 Seats available,3.4
268,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1316,Super Deluxe Non AC Seater Air Bus (2+2),23:45,06:45,07h 00m,INR 548,35 Seats available,3.2
269,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06h 50m,INR 548,24 Seats available,4.2
270,Kalpetta (kerala) to Bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:31,21:00,05h 29m,INR 799,30 Seats available,4.4
271,Kalpetta (kerala) to Bangalore,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),17:30,00:15,06h 45m,738,23 Seats available,4.8
272,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,19 Seats available,4.3
273,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,INR 899,12 Seats available,4.0
274,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,19 Seats available,4.5
275,Kalpetta (kerala) to Bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:32,21:00,05h 28m,INR 799,30 Seats available,3.7
276,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,INR 850,18 Seats available,3.8
277,Kalpetta (kerala) to Bangalore,P K Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,INR 950,23 Seats available,3.9
278,Kalpetta (kerala) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07:15,07h 45m,INR 800,13 Seats available,4.1
279,Kalpetta (kerala) to Bangalore,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),17:35,00:15,06h 40m,INR 777,27 Seats available,3.9
280,Kalpetta (kerala) to Bangalore,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:45,05:45,07h 00m,INR 599,22 Seats available,4.2
281,Kalpetta (kerala) to Bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,INR 550,29 Seats available,3.5
282,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 899,12 Seats available,4.7
283,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06:30,06h 40m,INR 999,34 Seats available,3.3
284,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:59,07:15,07h 16m,INR 850,16 Seats available,3.4
285,Kalpetta (kerala) to Bangalore,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,INR 700,28 Seats available,3.6
286,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,32 Seats available,4.3
287,Kalpetta (kerala) to Bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:45,23:30,06h 45m,1440,26 Seats available,2.7
288,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:25,06:30,07h 05m,INR 930,10 Seats available,1.9
289,Kalpetta (kerala) to Bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:30,23:30,07h 00m,INR 1700,26 Seats available,2.2
290,Kalpetta (kerala) to Bangalore,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 700,28 Seats available,2.7
291,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,INR 999,34 Seats available,2.9
292,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:40,06:30,06h 50m,INR 930,10 Seats available,2.0
293,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:00,23:30,06h 30m,INR 890,20 Seats available,1.9
294,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:20,23:30,06h 10m,INR 890,20 Seats available,1.5
295,Kalpetta (kerala) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:30,22:45,07h 15m,INR 1500,23 Seats available,4.1
296,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,13 Seats available,4.3
297,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:30,06:25,06h 55m,INR 799,9 Seats available,3.7
298,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:05,23:15,06h 10m,INR 599,29 Seats available,4.1
299,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,24 Seats available,4.0
300,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,22 Seats available,3.2
301,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:00,23:15,06h 15m,INR 599,28 Seats available,3.1
302,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),22:50,05:35,06h 45m,INR 600,18 Seats available,3.0
303,Kalpetta (kerala) to Bangalore,RAVINA TRAVELS,A/C Sleeper (2+1),16:50,23:35,06h 45m,INR 1199,23 Seats available,3.1
304,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:30,06:25,06h 55m,INR 799,9 Seats available,4.2
305,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),23:10,05:35,06h 25m,INR 600,24 Seats available,1.6
306,Kozhikode to Thrissur,KSRTC (Kerala) - 689,Super Fast Non AC Seater (2+3),16:15,19:50,03h 35m,INR 181,50 Seats available,3.2
307,Kozhikode to Thrissur,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,16:30,19:50,03h 20m,INR 253,29 Seats available,3.2
308,Kozhikode to Thrissur,KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,20:20,03h 20m,INR 181,49 Seats available,3.2
309,Kozhikode to Thrissur,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,20:45,03h 20m,INR 181,41 Seats available,3.2
310,Kozhikode to Thrissur,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,21:00,03h 30m,INR 253,23 Seats available,2.2
311,Kozhikode to Thrissur,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,20:40,02h 58m,INR 216,30 Seats available,3.2
312,Kozhikode to Thrissur,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),18:00,20:50,02h 50m,INR 216,23 Seats available,3.2
313,Kozhikode to Thrissur,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,21:35,03h 05m,INR 253,22 Seats available,3.0
314,Kozhikode to Thrissur,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,21:35,02h 35m,INR 216,18 Seats available,3.2
315,Kozhikode to Thrissur,KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,INR 181,49 Seats available,3.2
316,Kozhikode to Thrissur,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,22:05,02h 35m,INR 253,20 Seats available,3.2
317,Kozhikode to Thrissur,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,22:50,02h 55m,INR 216,31 Seats available,3.2
318,Kozhikode to Thrissur,KSRTC (Kerala) - 1956,Super Fast Non AC Seater (2+3),20:00,23:30,03h 30m,INR 181,32 Seats available,3.2
319,Kozhikode to Thrissur,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,22:40,02h 28m,INR 216,20 Seats available,3.2
320,Kozhikode to Thrissur,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,23:00,02h 35m,INR 216,33 Seats available,3.2
321,Kozhikode to Thrissur,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,23:35,03h 05m,INR 253,24 Seats available,3.2
322,Kozhikode to Thrissur,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,23:29,02h 55m,INR 216,23 Seats available,3.2
323,Kozhikode to Thrissur,KSRTC (Kerala) - 1506,Super Fast Non AC Seater (2+3),20:35,00:10,03h 35m,INR 181,46 Seats available,3.2
324,Kozhikode to Thrissur,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),20:40,00:15,03h 35m,INR 201,33 Seats available,3.2
325,Kozhikode to Thrissur,KSRTC (Kerala) - 424,Super Fast Non AC Seater (2+3),20:45,00:30,03h 45m,INR 181,38 Seats available,3.2
326,Kozhikode to Thrissur,KSRTC (Kerala) - 1378,AC MULTI AXLE,20:50,00:14,03h 24m,INR 340,12 Seats available,3.2
327,Kozhikode to Thrissur,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,20:59,01:09,04h 10m,INR 227,39 Seats available,3.2
328,Kozhikode to Thrissur,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,00:30,03h 30m,INR 181,46 Seats available,3.2
329,Kozhikode to Thrissur,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),21:10,00:55,03h 45m,INR 181,47 Seats available,3.2
330,Kozhikode to Thrissur,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),21:20,23:45,02h 25m,INR 216,20 Seats available,3.2
331,Kozhikode to Thrissur,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,00:05,02h 40m,INR 216,13 Seats available,3.2
332,Kozhikode to Thrissur,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,00:35,03h 05m,INR 253,28 Seats available,3.7
333,Kozhikode to Thrissur,KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,01:05,03h 20m,INR 181,45 Seats available,3.2
334,Kozhikode to Thrissur,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,00:40,02h 50m,INR 216,15 Seats available,3.2
335,Kozhikode to Thrissur,KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,00:30,02h 30m,INR 340,29 Seats available,3.2
336,Kozhikode to Thrissur,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,01:15,03h 05m,INR 216,34 Seats available,3.2
337,Kozhikode to Thrissur,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:45,02h 30m,INR 216,21 Seats available,3.2
338,Kozhikode to Thrissur,KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,01:20,03h 00m,INR 340,29 Seats available,3.2
339,Kozhikode to Thrissur,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,01:55,03h 30m,INR 181,49 Seats available,3.2
340,Kozhikode to Thrissur,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,01:40,03h 10m,INR 253,22 Seats available,3.2
341,Kozhikode to Thrissur,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,01:30,02h 55m,INR 216,21 Seats available,3.2
342,Kozhikode to Thrissur,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,01:45,03h 05m,INR 201,28 Seats available,3.2
343,Kozhikode to Thrissur,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),22:45,02:10,03h 25m,INR 181,42 Seats available,3.2
344,Kozhikode to Thrissur,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),22:50,02:05,03h 15m,INR 201,24 Seats available,3.2
345,Kozhikode to Thrissur,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,01:35,02h 40m,INR 216,34 Seats available,3.2
346,Kozhikode to Thrissur,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),23:00,02:25,03h 25m,INR 174,32 Seats available,3.2
347,Kozhikode to Thrissur,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),23:00,02:10,03h 10m,INR 181,49 Seats available,3.2
348,Kozhikode to Thrissur,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,02:50,03h 45m,INR 181,35 Seats available,3.2
349,Kozhikode to Thrissur,KSRTC (Kerala) - 314,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,44 Seats available,3.2
350,Kozhikode to Thrissur,KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,02:20,03h 00m,INR 201,22 Seats available,3.2
351,Kozhikode to Thrissur,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,02:40,03h 15m,INR 181,46 Seats available,3.2
352,Kozhikode to Thrissur,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,02:35,03h 05m,INR 253,23 Seats available,3.2
353,Kozhikode to Thrissur,KSRTC (Kerala) - 516,Super Deluxe Non AC Seater Air Bus (2+2),23:40,02:00,02h 20m,INR 216,30 Seats available,3.2
354,Kozhikode to Thrissur,KSRTC (Kerala) - 1963,Super Fast Non AC Seater (2+3),23:45,03:05,03h 20m,INR 181,47 Seats available,3.2
355,Kozhikode to Thrissur,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),23:55,03:35,03h 40m,INR 181,46 Seats available,3.2
356,Kozhikode to Thrissur,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),23:59,02:15,02h 16m,INR 216,18 Seats available,3.2
357,Kozhikode to Thrissur,EMERALD TRAVELS,A/C Sleeper (2+1),21:55,00:30,02h 35m,INR 1100,10 Seats available,3.1
358,Kozhikode to Thrissur,BLM Transports,A/C Sleeper (2+1),22:00,01:00,03h 00m,903,9 Seats available,3.9
359,Kozhikode to Thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,01:41,02h 26m,INR 850,12 Seats available,3.2
360,Kozhikode to Thrissur,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,01:30,02h 00m,INR 1000,29 Seats available,3.7
361,Kozhikode to Thrissur,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:55,03:35,03h 40m,INR 630,16 Seats available,4.3
362,Kozhikode to Thrissur,Cochin Express,A/C Seater Push Back (2+2),23:55,03:35,03h 40m,INR 700,41 Seats available,4.0
363,Kozhikode to Thrissur,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 799,23 Seats available,3.1
364,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,03:40,03h 41m,INR 600,36 Seats available,4.0
365,Kozhikode to Thrissur,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,03:30,03h 31m,INR 667,27 Seats available,4.0
366,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Sleeper (2+1),23:59,03:45,03h 46m,INR 800,28 Seats available,4.0
367,Kozhikode to Thrissur,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:45,03h 46m,INR 849,34 Seats available,3.1
368,Kozhikode to Thrissur,Cochin Express,A/C Sleeper (2+1),23:59,03:30,03h 31m,INR 807,3 Seats available,4.0
369,Kozhikode to Thrissur,Arya Travels,Volvo A/C Semi Sleeper (2+2),23:59,03:15,03h 16m,INR 599,20 Seats available,3.1
370,Kozhikode to Thrissur,Arya Travels,A/C Semi Sleeper (2+2),23:59,03:15,03h 16m,INR 649,40 Seats available,3.1
371,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),16:15,02:30,10h 15m,INR 477,47 Seats available,3.1
372,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),16:20,04:40,12h 20m,INR 502,42 Seats available,3.1
373,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),16:45,01:45,09h 00m,INR 586,32 Seats available,3.1
374,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,17:00,03:10,10h 10m,INR 723,19 Seats available,3.1
375,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),17:15,04:45,11h 30m,INR 515,27 Seats available,3.1
376,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,17:25,03:05,09h 40m,INR 935,35 Seats available,3.1
377,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),17:40,03:21,09h 41m,INR 586,12 Seats available,3.1
378,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,18:00,04:10,10h 10m,INR 742,18 Seats available,3.1
379,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 377,AC MULTI AXLE,18:10,02:49,08h 39m,INR 904,27 Seats available,3.1
380,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),18:30,03:52,09h 22m,INR 586,7 Seats available,3.1
381,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,19:00,05:10,10h 10m,INR 723,19 Seats available,3.1
382,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),19:10,04:20,09h 10m,INR 565,8 Seats available,3.1
383,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 425,Super Deluxe Non AC Seater Air Bus (2+2),19:15,04:10,08h 55m,INR 545,7 Seats available,3.1
384,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2686,Super Deluxe Non AC Seater Air Bus (2+2),19:31,06:01,10h 30m,INR 555,21 Seats available,3.1
385,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 507,Super Deluxe Non AC Seater Air Bus (2+2),20:00,03:35,07h 35m,INR 565,4 Seats available,3.1
386,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2383,Low Floor AC Seater 2+2,20:00,06:10,10h 10m,INR 742,21 Seats available,3.1
387,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 528,Super Deluxe Non AC Seater Air Bus (2+2),20:45,04:40,07h 55m,INR 586,5 Seats available,3.3
388,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1855,Low Floor AC Seater 2+2,21:00,07:00,10h 00m,INR 723,13 Seats available,3.1
389,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1124,Super Deluxe Non AC Seater Air Bus (2+2),21:01,05:45,08h 44m,INR 586,23 Seats available,2.3
390,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 45,Swift Deluxe Non AC Air Bus (2+2),21:10,06:13,09h 03m,INR 565,12 Seats available,3.0
391,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1858,Low Floor AC Seater 2+2,22:00,07:50,09h 50m,INR 742,15 Seats available,2.4
392,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 325,Super Fast Non AC Seater (2+3),22:05,08:35,10h 30m,INR 515,32 Seats available,3.1
393,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2366,Low Floor AC Seater 2+2,23:00,09:15,10h 15m,INR 723,19 Seats available,3.1
394,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 500,Super Deluxe Non AC Seater Air Bus (2+2),23:45,07:25,07h 40m,INR 586,19 Seats available,3.2
395,Thiruvananthapuram to Kozhikode,BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,931,9 Seats available,4.3
396,Thiruvananthapuram to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),19:50,04:30,08h 40m,999,3 Seats available,4.4
397,Thiruvananthapuram to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,INR 650,34 Seats available,3.2
398,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,INR 800,24 Seats available,2.9
399,Thiruvananthapuram to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:01,05:00,10h 59m,INR 1000,17 Seats available,3.0
400,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,INR 800,26 Seats available,2.9
401,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,INR 1000,21 Seats available,2.8
402,Thiruvananthapuram to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),16:00,03:51,11h 51m,INR 1000,2 Seats available,2.2
403,Thiruvananthapuram to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:15,03:55,10h 40m,849,15 Seats available,4.0
404,Thiruvananthapuram to Kozhikode,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,INR 550,28 Seats available,3.4
