,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
378,Phagwara to Delhi Airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35,04:15,09h 40m,INR 1078,35 Seats available,3.4
379,Phagwara to Delhi Airport,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:30,05:10,09h 40m,INR 1078,36 Seats available,4.0
380,Phagwara to Delhi Airport,PEPSU (Punjab) - 67137,Volvo AC Seater (2+2),20:00,05:40,09h 40m,INR 1078,35 Seats available,4.2
381,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:45,01:10,10h 25m,INR 3000,42 Seats available,4.1
382,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,01:00,10h 25m,INR 3850,42 Seats available,4.1
383,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,23:00,10h 25m,INR 3300,44 Seats available,4.1
384,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,01:00,10h 25m,INR 3850,42 Seats available,4.1
385,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:35,10:00,10h 25m,INR 3300,44 Seats available,4.1
386,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),06:35,17:00,10h 25m,INR 2500,44 Seats available,4.1
387,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),08:35,19:00,10h 25m,INR 2500,51 Seats available,4.1
388,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,19:00,08h 25m,INR 3000,42 Seats available,4.1
389,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:35,01:00,08h 25m,INR 2500,44 Seats available,4.1
390,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:35,03:00,08h 25m,INR 2500,51 Seats available,4.1
391,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:35,05:00,08h 25m,INR 2500,28 Seats available,4.1
392,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),22:35,07:00,08h 25m,INR 2500,44 Seats available,4.1
393,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,23:00,08h 25m,INR 3000,42 Seats available,4.1
394,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:43,21:08,08h 25m,INR 2500,44 Seats available,4.1
395,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:38,19:03,08h 25m,INR 3000,42 Seats available,4.1
396,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:43,01:08,08h 25m,INR 2500,44 Seats available,4.1
397,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,19:00,08h 25m,INR 2500,51 Seats available,4.1
398,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,21:00,08h 25m,INR 2500,44 Seats available,4.1
399,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,23:00,08h 25m,INR 3000,42 Seats available,4.1
400,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),22:35,09:00,10h 25m,INR 2500,44 Seats available,4.1
401,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:35,03:00,10h 25m,INR 3000,44 Seats available,4.1
402,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:35,03:00,08h 25m,INR 2500,51 Seats available,4.1
403,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:45,23:10,10h 25m,INR 2500,44 Seats available,4.1
404,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:35,07:00,10h 25m,INR 3000,30 Seats available,4.1
405,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:35,05:00,10h 25m,INR 2500,51 Seats available,4.1
406,Phagwara to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,21:00,10h 25m,INR 3850,32 Seats available,4.1
407,Delhi Airport to Ludhiana,PEPSU (Punjab) - 67130,Volvo AC Seater (2+2),07:45,15:35,07h 50m,INR 969,38 Seats available,4.1
408,Delhi Airport to Ludhiana,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,19:55,07h 45m,INR 969,39 Seats available,4.1
409,Delhi Airport to Ludhiana,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,23:40,07h 50m,INR 969,39 Seats available,4.1
410,Delhi Airport to Ludhiana,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,04:50,07h 50m,INR 969,37 Seats available,4.1
411,Delhi Airport to Ludhiana,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,07:58,08h 00m,INR 969,38 Seats available,4.1
412,Delhi Airport to Ludhiana,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),17:20,03:15,09h 55m,1517,2 Seats available,4.3
413,Delhi Airport to Ludhiana,Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:50,05:25,09h 35m,994,15 Seats available,4.3
414,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:30,01:45,10h 15m,INR 3300,51 Seats available,4.1
415,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,INR 2500,51 Seats available,4.1
416,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:30,02:45,10h 15m,INR 3300,51 Seats available,4.1
417,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,09:45,10h 15m,INR 3300,38 Seats available,4.1
418,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),08:00,18:15,10h 15m,INR 3300,44 Seats available,4.1
419,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:00,20:15,10h 15m,INR 3850,42 Seats available,4.1
420,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:30,00:45,10h 15m,INR 3300,44 Seats available,4.1
421,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,08:15,10h 15m,INR 3850,40 Seats available,4.1
422,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),09:30,17:00,07h 30m,INR 3000,30 Seats available,4.1
423,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),13:30,21:00,07h 30m,INR 3000,30 Seats available,4.1
424,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:00,03:15,10h 15m,INR 2500,51 Seats available,4.1
425,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),09:00,19:15,10h 15m,INR 3000,42 Seats available,4.1
426,Delhi Airport to Ludhiana,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,22:15,10h 15m,INR 3300,50 Seats available,4.1
427,Delhi to Phagwara,PEPSU (Punjab) - 66620,Volvo AC Seater (2+2),09:05,15:55,06h 50m,INR 954,36 Seats available,4.2
428,Delhi to Phagwara,PEPSU (Punjab) - 67122,Volvo AC Seater (2+2),11:10,18:20,07h 10m,INR 954,39 Seats available,3.8
429,Delhi to Phagwara,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,20:45,07h 00m,INR 954,39 Seats available,2.0
430,Delhi to Phagwara,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:20,07h 00m,622,28 Seats available,4.6
431,Delhi to Phagwara,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:00,08h 00m,584,34 Seats available,4.2
432,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,04:50,08h 50m,INR 666,27 Seats available,4.9
433,Delhi to Phagwara,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,760,28 Seats available,4.7
434,Delhi to Phagwara,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:15,07h 35m,832,18 Seats available,4.1
435,Delhi to Phagwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04:00,06h 45m,847,14 Seats available,4.7
436,Delhi to Phagwara,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 630,14 Seats available,4.7
437,Delhi to Phagwara,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58,05:40,06h 42m,699,25 Seats available,3.6
438,Delhi to Phagwara,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:00,05:04,07h 04m,INR 540,22 Seats available,4.6
439,Delhi to Phagwara,New Navyug Travels,A/C Sleeper (2+1),22:45,05:15,06h 30m,INR 725,22 Seats available,4.1
440,Delhi to Phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05:25,07h 55m,INR 735,25 Seats available,4.7
441,Delhi to Phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06:45,08h 30m,INR 725,22 Seats available,4.9
442,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,07:20,08h 15m,INR 586,25 Seats available,4.6
443,Delhi to Phagwara,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,05:55,07h 05m,799,30 Seats available,4.3
444,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05:10,08h 40m,INR 836,25 Seats available,4.6
445,Delhi to Phagwara,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,06:10,07h 20m,612,15 Seats available,4.0
446,Delhi to Phagwara,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,01:40,07h 10m,1045,17 Seats available,4.7
447,Delhi to Phagwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:20,01:35,07h 15m,683,29 Seats available,4.5
448,Delhi to Phagwara,SPEED BUS,Volvo AC Seater (2+2),08:05,16:20,08h 15m,800,24 Seats available,3.2
449,Delhi to Phagwara,IntrCity SmartBus,AC Sleeper (2+1),22:30,06:45,08h 15m,INR 621,24 Seats available,3.4
450,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,INR 536,31 Seats available,4.4
451,Delhi to Phagwara,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,01:40,07h 10m,601,21 Seats available,4.8
452,Delhi to Phagwara,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:55,05:50,06h 55m,749,32 Seats available,3.1
453,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,06:40,09h 10m,INR 777,19 Seats available,4.1
454,Delhi to Phagwara,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,06:10,08h 10m,569,22 Seats available,3.0
455,Delhi to Phagwara,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,04:40,06h 15m,INR 699,40 Seats available,3.6
456,Delhi to Phagwara,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07:15,07h 35m,INR 686,45 Seats available,2.1
457,Delhi to Phagwara,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50,05:20,06h 30m,539,31 Seats available,2.0
458,Delhi to Phagwara,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:35,05:35,06h 00m,496,33 Seats available,1.4
459,Delhi to Phagwara,Khurana Bus Service,Volvo A/C (2+2),08:00,16:55,08h 55m,791,16 Seats available,2.1
460,Delhi to Phagwara,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04:30,05h 50m,647,18 Seats available,2.9
461,Delhi to Phagwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55,06:15,08h 20m,589,31 Seats available,4.6
462,Delhi to Phagwara,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,07:20,08h 50m,INR 853,23 Seats available,4.5
463,Delhi to Phagwara,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:30,05:21,06h 51m,INR 1199,36 Seats available,4.4
464,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,06:50,08h 50m,INR 721,22 Seats available,4.5
465,Delhi to Phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 758,25 Seats available,4.5
466,Delhi to Phagwara,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,04:45,06h 05m,INR 600,23 Seats available,3.6
467,Delhi to Phagwara,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:45,05:35,06h 50m,699,36 Seats available,3.6
468,Delhi to Phagwara,Golden Temple Express Volvo,A/C Seater/Sleeper (2+1),22:30,05:45,07h 15m,699,2 Seats available,3.6
469,Delhi to Phagwara,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,03:15,09h 00m,629,37 Seats available,3.5
470,Delhi to Phagwara,IntrCity SmartBus,AC Sleeper (2+1),23:00,07:10,08h 10m,INR 1879,30 Seats available,4.1
471,Delhi to Phagwara,RK Holiday,A/C Seater / Sleeper (2+2),23:10,05:40,06h 30m,1139,32 Seats available,2.9
472,Delhi to Phagwara,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07:40,08h 10m,578,38 Seats available,1.8
473,Delhi to Phagwara,SPEED BUS,Volvo A/C Semi Sleeper (2+2),12:45,19:20,06h 35m,499,30 Seats available,2.4
474,Delhi to Phagwara,Yolo Bus,A/C Seater/Sleeper (2+1),19:15,02:40,07h 25m,INR 860,23 Seats available,4.6
475,Delhi to Phagwara,Kedara Bus,A/C Seater / Sleeper (2+1),22:45,06:10,07h 25m,899,40 Seats available,4.6
476,Delhi to Phagwara,Zingbus Plus,A/C Sleeper (2+1),22:00,05:45,07h 45m,885,25 Seats available,4.6
477,Delhi to Phagwara,Classic Travels,A/C Seater / Sleeper (2+2),21:00,04:30,07h 30m,INR 790,15 Seats available,2.6
478,Delhi to Phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,05:10,09h 10m,INR 824,40 Seats available,4.5
479,Delhi to Phagwara,NueGo,Electric A/C Seater/Sleeper (2+1),10:00,18:10,08h 10m,523,10 Seats available,2.3
480,Delhi to Phagwara,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,INR 529,19 Seats available,3.9
481,Delhi to Phagwara,India Tours & Travels (GetBookCab),A/C Semi Sleeper / Sleeper (2+2),21:45,05:40,07h 55m,INR 650,23 Seats available,3.9
482,Delhi to Phagwara,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,05:46,07h 06m,640,38 Seats available,1.7
483,Delhi to Phagwara,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),20:50,03:15,06h 25m,INR 650,42 Seats available,3.5
484,Delhi to Phagwara,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),19:30,04:35,09h 05m,INR 599,20 Seats available,3.5
485,Delhi to Phagwara,Shri Bawa Lal Tour and Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 699,48 Seats available,3.4
486,Delhi to Phagwara,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),09:30,17:20,07h 50m,899,49 Seats available,3.0
487,Delhi to Phagwara,SPEED BUS,Volvo A/C Semi Sleeper (2+2),14:00,22:20,08h 20m,899,41 Seats available,3.0
488,Delhi to Phagwara,CALL2TRIP,A/C Seater / Sleeper (2+2),22:40,05:10,06h 30m,719,44 Seats available,3.0
489,Delhi to Phagwara,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:20,23:30,07h 10m,3400,36 Seats available,3.0
490,Delhi to Phagwara,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,20:50,08h 10m,INR 599,26 Seats available,2.1
491,Delhi to Phagwara,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:40,05:46,07h 06m,629,39 Seats available,1.7
492,Delhi to Phagwara,Maheshwaram Travels,A/C Seater / Sleeper (2+2),19:40,05:00,09h 20m,INR 666,33 Seats available,1.7
493,Delhi to Amritsar,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,08:20,10h 30m,INR 1216,37 Seats available,3.8
494,Delhi to Amritsar,RSRTC - 156675,Express Non AC Seater 2+3,22:30,08:30,10h 00m,INR 548,42 Seats available,2.9
495,Delhi to Amritsar,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:40,07:10,08h 30m,INR 899,21 Seats available,4.5
496,Delhi to Amritsar,AdADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:35,06:25,07h 50m,INR 699,38 Seats available,3.9
497,Delhi to Amritsar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,07:05,08h 25m,622,28 Seats available,4.4
498,Delhi to Amritsar,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:59,08:05,08h 06m,INR 630,14 Seats available,4.5
499,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:58,09:10,09h 12m,INR 617,25 Seats available,4.5
500,Delhi to Amritsar,AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:55,06:25,07h 30m,647,17 Seats available,4.2
501,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,08:20,10h 35m,INR 536,31 Seats available,4.5
502,Delhi to Amritsar,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:33,07:04,08h 31m,INR 550,20 Seats available,4.4
503,Delhi to Amritsar,Laxmi holidays,VE A/C Sleeper (2+1),23:20,08:45,09h 25m,760,23 Seats available,4.4
504,Delhi to Amritsar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:50,09:15,09h 25m,760,28 Seats available,4.2
505,Delhi to Amritsar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55,09:00,09h 05m,832,18 Seats available,4.2
506,Delhi to Amritsar,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,08:10,09h 20m,618,15 Seats available,4.3
507,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,07:05,09h 35m,INR 836,25 Seats available,4.3
508,Delhi to Amritsar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07:45,09h 25m,589,34 Seats available,4.1
509,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,06:50,09h 20m,INR 666,27 Seats available,4.2
510,Delhi to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:20,07:15,07h 55m,699,25 Seats available,3.9
511,Delhi to Amritsar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,08:45,10h 30m,INR 725,22 Seats available,4.5
512,Delhi to Amritsar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07:15,08h 45m,INR 774,25 Seats available,3.9
513,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:10,08:50,09h 40m,INR 777,19 Seats available,4.3
514,Delhi to Amritsar,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,08:50,10h 15m,739,25 Seats available,4.7
515,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,08:50,09h 10m,INR 721,22 Seats available,4.3
516,Delhi to Amritsar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:40,07:30,08h 50m,INR 758,25 Seats available,4.8
517,Delhi to Amritsar,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),00:15,09:10,08h 55m,INR 686,45 Seats available,2.7
518,Delhi to Amritsar,NueGo,Electric A/C Seater/Sleeper (2+1),22:25,07:50,09h 25m,569,22 Seats available,2.7
519,Delhi to Amritsar,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:20,07:00,07h 40m,539,27 Seats available,2.5
520,Delhi to Amritsar,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),00:10,07:35,07h 25m,496,33 Seats available,2.5
521,Delhi to Amritsar,SPEED BUS,Volvo A/C Semi Sleeper (2+2),12:30,21:30,09h 00m,499,30 Seats available,4.1
522,Delhi to Amritsar,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),00:30,09:20,08h 50m,INR 853,23 Seats available,4.3
523,Delhi to Amritsar,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),23:35,06:30,06h 55m,INR 499,25 Seats available,3.4
524,Delhi to Amritsar,FlixBus,A/C Sleeper (2+1),23:25,07:55,08h 30m,INR 1038,6 Seats available,3.9
525,Delhi to Amritsar,Travel Point World LLP,A/C Seater / Sleeper (2+2),22:15,06:30,08h 15m,759,20 Seats available,1.3
526,Delhi to Amritsar,NueGo,Electric A/C Seater/Sleeper (2+1),10:25,19:50,09h 25m,467,9 Seats available,2.6
527,Delhi to Amritsar,Khurana Bus Service,Bharat Benz A/C Seater (2+2),13:50,22:40,08h 50m,INR 599,26 Seats available,3.3
528,Amritsar to Delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,23:10,10h 55m,INR 1216,37 Seats available,2.7
529,Amritsar to Delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,03:35,11h 45m,INR 1216,35 Seats available,3.3
530,Amritsar to Delhi,PEPSU (Punjab) - 67150,Volvo AC Seater (2+2),22:00,08:42,10h 42m,INR 1216,38 Seats available,3.9
531,Amritsar to Delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,06:28,08h 17m,INR 410,18 Seats available,4.5
532,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 365,38 Seats available,4.5
533,Amritsar to Delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,05:00,09h 04m,INR 459,24 Seats available,4.4
534,Amritsar to Delhi,AdZingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:20,06:40,10h 20m,482,28 Seats available,4.7
535,Amritsar to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,07:30,09h 00m,570,17 Seats available,4.3
536,Amritsar to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,06:30,08h 40m,570,25 Seats available,4.3
537,Amritsar to Delhi,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:25,06:05,08h 40m,INR 599,25 Seats available,4.4
538,Amritsar to Delhi,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06:50,07h 50m,INR 430,36 Seats available,4.4
539,Amritsar to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05:00,09h 30m,499,28 Seats available,4.3
540,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,06:45,08h 15m,INR 365,40 Seats available,4.4
541,Amritsar to Delhi,Laxmi holidays,VE A/C Sleeper (2+1),21:30,07:00,09h 30m,570,20 Seats available,4.3
542,Amritsar to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:20,09h 20m,380,40 Seats available,4.2
543,Amritsar to Delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:15,05:55,07h 40m,508,17 Seats available,4.4
544,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,05:55,09h 10m,INR 480,32 Seats available,4.4
545,Amritsar to Delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,06:05,08h 50m,INR 387,37 Seats available,4.1
546,Amritsar to Delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:40,08h 40m,INR 430,27 Seats available,4.1
547,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:45,05:20,08h 35m,499,26 Seats available,3.5
548,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,05:05,09h 20m,INR 642,16 Seats available,4.7
549,Amritsar to Delhi,Zingbus Plus,Scania A/C Semi Sleeper (2+2),21:10,06:05,08h 55m,359,31 Seats available,4.0
550,Amritsar to Delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:15,07h 30m,INR 550,26 Seats available,3.4
551,Amritsar to Delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:05,07:10,08h 05m,INR 686,38 Seats available,3.0
552,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05:45,09h 15m,INR 588,28 Seats available,3.4
553,Amritsar to Delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,07:55,08h 50m,INR 411,22 Seats available,2.4
554,Amritsar to Delhi,Kedara Bus,A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,999,36 Seats available,4.0
555,Amritsar to Delhi,NueGo,Electric A/C Seater/Sleeper (2+1),11:15,21:05,09h 50m,428,21 Seats available,3.8
556,Amritsar to Delhi,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),22:30,05:30,07h 00m,INR 1000,50 Seats available,2.5
557,Amritsar to Delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:55,08h 55m,INR 553,29 Seats available,4.3
558,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,599,34 Seats available,3.8
559,Amritsar to Delhi,NueGo,Electric A/C Seater/Sleeper (2+1),22:45,08:25,09h 40m,475,34 Seats available,3.4
560,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,06:30,07h 50m,499,34 Seats available,3.0
561,Amritsar to Delhi,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),22:05,05:45,07h 40m,INR 499,38 Seats available,3.0
562,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,499,34 Seats available,2.8
563,Amritsar to Delhi,FlixBus,A/C Sleeper (2+1),22:00,06:35,08h 35m,INR 548,12 Seats available,4.0
564,Amritsar to Delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50,07:15,08h 25m,640,37 Seats available,2.2
