,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
382,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,INR 150,47 Seats available,3.7
383,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,INR 400,47 Seats available,4.7
384,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,INR 150,47 Seats available,3.7
385,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,INR 150,47 Seats available,3.7
386,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,48 Seats available,3.7
387,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,47 Seats available,4.7
388,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,47 Seats available,3.7
389,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,46 Seats available,3.7
390,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,47 Seats available,3.7
391,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,47 Seats available,4.7
392,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,46 Seats available,3.7
393,Shirdi to Goa,PSR Travels Goa,A/C Sleeper (2+1),18:00,09:00,15h 00m,INR 1499,19 Seats available,3.5
394,Shirdi to Goa,Humsafar Travels,A/C Sleeper (2+1),14:30,09:30,19h 00m,INR 1250,22 Seats available,3.4
395,Shirdi to Goa,Humsafar Travels,A/C Sleeper (2+1),16:00,09:00,17h 00m,INR 1650,19 Seats available,3.2
396,Shirdi to Goa,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,INR 1500,15 Seats available,1.9
397,Goa to Shivamogga,Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,INR 450,38 Seats available,3.7
398,Goa to Shivamogga,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 900,25 Seats available,4.1
399,Goa to Shirdi,PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,14h 45m,INR 1299,24 Seats available,3.8
400,Goa to Shirdi,Humsafar Travels,A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1350,21 Seats available,2.0
401,Goa to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,11:45,01h 14m,INR 150,38 Seats available,3.7
402,Goa to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,INR 150,40 Seats available,3.7
403,Goa to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,INR 150,41 Seats available,3.7
404,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,07:15,02h 00m,INR 400,47 Seats available,3.6
405,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,07:15,00h 30m,INR 150,47 Seats available,3.7
406,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,07:15,00h 30m,INR 150,47 Seats available,3.7
407,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,08:15,00h 30m,INR 150,47 Seats available,3.7
408,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158964,A/C Seater (2+3),07:55,08:30,00h 35m,INR 150,47 Seats available,3.7
409,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,10:30,02h 00m,INR 400,46 Seats available,3.8
410,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,09:15,00h 30m,INR 150,47 Seats available,5.0
411,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,10:30,01h 05m,INR 200,47 Seats available,4.4
412,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,11:30,01h 00m,INR 200,47 Seats available,4.9
413,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,11:15,00h 31m,INR 150,47 Seats available,3.7
414,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,INR 150,46 Seats available,3.0
415,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,47 Seats available,2.7
416,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,4.6
417,Margao to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,2.5
418,Goa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,08:31,01h 01m,INR 150,41 Seats available,3.1
419,Goa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:01,01h 01m,INR 150,40 Seats available,3.7
420,Goa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,INR 150,41 Seats available,3.7
421,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,08:25,00h 25m,INR 150,40 Seats available,3.7
422,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,08:45,00h 30m,INR 150,40 Seats available,3.7
423,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,10:45,00h 30m,INR 150,38 Seats available,3.7
424,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,INR 150,47 Seats available,3.7
425,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,INR 400,47 Seats available,4.7
426,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,INR 150,47 Seats available,3.7
427,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,INR 150,47 Seats available,3.7
428,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,48 Seats available,3.7
429,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,47 Seats available,4.7
430,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,47 Seats available,3.7
431,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,46 Seats available,3.7
432,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,47 Seats available,3.7
433,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,47 Seats available,4.7
434,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,46 Seats available,3.7
435,Panaji to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,INR 200,47 Seats available,4.4
436,Calangute (goa) to Goa,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,10:31,00h 31m,INR 100,41 Seats available,3.7
437,Calangute (goa) to Goa,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:01,00h 31m,INR 100,40 Seats available,3.7
438,Calangute (goa) to Goa,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:01,00h 31m,INR 100,41 Seats available,3.7
439,Calangute (goa) to Goa,UNIQUE TOURS AND TRAVELS,A/C Seater Push Back (2+1),08:30,20:00,11h 30m,INR 400,17 Seats available,No rating
440,Calangute (goa) to Panaji,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,10:30,00h 30m,INR 100,41 Seats available,3.7
441,Calangute (goa) to Panaji,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:00,00h 30m,INR 100,40 Seats available,3.7
442,Calangute (goa) to Panaji,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:00,00h 30m,INR 100,41 Seats available,3.7
443,Goa Airport to Panaji,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,08:30,01h 00m,INR 150,41 Seats available,4.1
444,Goa Airport to Panaji,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:00,01h 00m,INR 150,40 Seats available,4.1
445,Goa Airport to Panaji,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:45,01h 00m,INR 150,41 Seats available,4.1
446,Goa Airport to Panaji,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,INR 150,42 Seats available,4.1
