,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Khammam to Hyderabad,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,22:30,04h 00m,INR 389,35 Seats available,3.9
1,Khammam to Hyderabad,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,23:00,04h 00m,INR 389,31 Seats available,3.0
2,Khammam to Hyderabad,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:40,04h 10m,INR 320,31 Seats available,4.4
3,Khammam to Hyderabad,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,01:00,04h 00m,INR 389,35 Seats available,3.5
4,Khammam to Hyderabad,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,02:00,04h 00m,INR 389,34 Seats available,4.0
5,Khammam to Hyderabad,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:25,03h 55m,INR 320,28 Seats available,4.7
6,Khammam to Hyderabad,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,03:20,04h 25m,INR 320,29 Seats available,4.8
7,Khammam to Hyderabad,TSRTC - 4166,RAJADHANI AC (CONVERTED METRO LUXURY),23:00,03:00,04h 00m,INR 389,35 Seats available,4.6
8,Khammam to Hyderabad,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,03:20,04h 10m,INR 320,29 Seats available,4.3
9,Khammam to Hyderabad,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,03:20,04h 10m,INR 320,26 Seats available,4.7
10,Khammam to Hyderabad,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,03:35,04h 00m,INR 389,35 Seats available,4.3
11,Khammam to Hyderabad,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03:30,03h 45m,INR 389,24 Seats available,3.5
12,Khammam to Hyderabad,TSRTC - 1323,Lahari A/C sleeper,23:55,03:30,03h 35m,INR 389,40 Seats available,4.1
13,Khammam to Hyderabad,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05:20,05h 25m,INR 320,30 Seats available,4.7
14,Khammam to Hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:30,04h 35m,INR 320,19 Seats available,3.8
15,Khammam to Hyderabad,APSRTC - 3796,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:10,04h 25m,INR 344,30 Seats available,3.7
16,Khammam to Hyderabad,APSRTC - 3790,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:25,04h 10m,INR 344,30 Seats available,2.0
17,Khammam to Hyderabad,APSRTC - 35042,Super Luxury (Non AC Seater 2+2 Push Back),23:25,03:31,04h 06m,INR 344,31 Seats available,4.2
18,Khammam to Hyderabad,APSRTC - 3804,Super Luxury (Non AC Seater 2+2 Push Back),23:45,03:55,04h 10m,INR 344,22 Seats available,3.7
19,Khammam to Hyderabad,APSRTC - 3811,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:00,04h 01m,INR 344,10 Seats available,4.3
20,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,INR 400,24 Seats available,4.7
21,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,INR 410,11 Seats available,4.7
22,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 350,26 Seats available,3.8
23,Khammam to Hyderabad,RRR Travels,A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,INR 450,27 Seats available,4.2
24,Khammam to Hyderabad,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05:25,05h 30m,INR 350,18 Seats available,3.5
25,Khammam to Hyderabad,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,INR 450,17 Seats available,3.7
26,Khammam to Hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 560,23 Seats available,5.0
27,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 450,21 Seats available,3.9
28,Khammam to Hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),23:59,05:30,05h 31m,INR 450,23 Seats available,3.5
29,Khammam to Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 580,11 Seats available,4.6
30,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 450,16 Seats available,3.9
31,Khammam to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,05:00,04h 30m,INR 390,23 Seats available,3.7
32,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,INR 670,13 Seats available,3.7
33,Khammam to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),00:40,05:00,04h 20m,INR 700,19 Seats available,3.0
34,Khammam to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),00:45,06:00,05h 15m,INR 600,29 Seats available,3.9
35,Khammam to Hyderabad,Vasireddy Travels,Non A/C Seater / Sleeper (2+1),00:45,06:00,05h 15m,INR 560,26 Seats available,3.9
36,Khammam to Hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,INR 549,12 Seats available,4.0
37,Khammam to Hyderabad,SRI SAI BALAJI TOURS AND TRAVELS,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 799,11 Seats available,3.8
38,Khammam to Hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:20,05:00,05h 40m,INR 410,13 Seats available,2.8
39,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,INR 350,25 Seats available,2.8
40,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,780,6 Seats available,2.7
41,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 500,17 Seats available,2.8
42,Khammam to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:59,05:00,05h 01m,INR 700,23 Seats available,2.8
43,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),00:45,04:55,04h 10m,INR 700,24 Seats available,1.8
44,Khammam to Hyderabad,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),18:30,22:00,03h 30m,997,15 Seats available,3.6
45,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05:00,05h 40m,INR 3000,1 Seat available,3.7
46,Khammam to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:40,06:00,06h 20m,INR 999,41 Seats available,3.9
47,Khammam to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 999,41 Seats available,3.9
48,Khammam to Hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),23:59,05:00,05h 01m,INR 3000,41 Seats available,3.9
49,Khammam to Hyderabad,Mozo travels,A/C Sleeper (2+1),01:00,05:30,04h 30m,INR 2599,4 Seats available,4.0
50,Khammam to Hyderabad,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),02:00,06:35,04h 35m,INR 1100,35 Seats available,3.4
51,Hyderabad to Vijayawada,APSRTC - 4894,Super Luxury (Non AC Seater 2+2 Push Back),19:45,03:00,07h 15m,INR 469,21 Seats available,3.8
52,Hyderabad to Vijayawada,APSRTC - 4898,Super Luxury (Non AC Seater 2+2 Push Back),19:47,03:00,07h 13m,INR 469,28 Seats available,3.8
53,Hyderabad to Vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:48,02:30,06h 42m,INR 720,26 Seats available,3.8
54,Hyderabad to Vijayawada,APSRTC - 4880,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:15,07h 15m,INR 469,26 Seats available,3.8
55,Hyderabad to Vijayawada,APSRTC - 4974,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:45,07h 45m,INR 469,22 Seats available,4.5
56,Hyderabad to Vijayawada,APSRTC - 2688,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:45,06h 45m,INR 436,26 Seats available,3.4
57,Hyderabad to Vijayawada,APSRTC - 3622,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:35,07h 35m,INR 469,26 Seats available,4.3
58,Hyderabad to Vijayawada,APSRTC - 4936,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04:00,08h 00m,INR 469,16 Seats available,4.2
59,Hyderabad to Vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:00,03:00,07h 00m,INR 639,17 Seats available,4.7
60,Hyderabad to Vijayawada,APSRTC - 2786,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:45,07h 45m,INR 469,23 Seats available,3.8
61,Hyderabad to Vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,02:15,06h 00m,INR 595,31 Seats available,2.6
62,Hyderabad to Vijayawada,APSRTC - 3977,Super Luxury (Non AC Seater 2+2 Push Back),20:15,04:15,08h 00m,INR 469,8 Seats available,3.7
63,Hyderabad to Vijayawada,APSRTC - 37801,INDRA(A.C. Seater),20:20,03:45,07h 25m,INR 567,26 Seats available,2.5
64,Hyderabad to Vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:00,07h 30m,INR 720,43 Seats available,4.2
65,Hyderabad to Vijayawada,APSRTC - 4896,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03:30,07h 00m,INR 469,19 Seats available,2.2
66,Hyderabad to Vijayawada,APSRTC - 24262,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,INR 469,15 Seats available,3.8
67,Hyderabad to Vijayawada,APSRTC - 3969,INDRA(A.C. Seater),20:30,03:15,06h 45m,INR 567,15 Seats available,2.5
68,Hyderabad to Vijayawada,APSRTC - 4900,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:40,08h 00m,INR 469,21 Seats available,3.5
69,Hyderabad to Vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,03:45,07h 00m,INR 565,12 Seats available,3.7
70,Hyderabad to Vijayawada,APSRTC - 3544,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:40,06h 55m,INR 436,20 Seats available,4.1
71,Hyderabad to Vijayawada,APSRTC - 4888,INDRA(A.C. Seater),20:45,03:50,07h 05m,INR 567,27 Seats available,4.1
72,Hyderabad to Vijayawada,APSRTC - 95703,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:30,06h 45m,INR 452,15 Seats available,3.3
73,Hyderabad to Vijayawada,APSRTC - 4795,INDRA(A.C. Seater),20:50,04:00,07h 10m,INR 581,25 Seats available,2.7
74,Hyderabad to Vijayawada,APSRTC - 3883,Super Luxury (Non AC Seater 2+2 Push Back),20:50,04:05,07h 15m,INR 469,30 Seats available,3.3
75,Hyderabad to Vijayawada,APSRTC - 35064,Super Luxury (Non AC Seater 2+2 Push Back),20:55,04:05,07h 10m,INR 469,26 Seats available,3.8
76,Hyderabad to Vijayawada,APSRTC - 4353,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:15,07h 15m,INR 469,24 Seats available,3.8
77,Hyderabad to Vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,04:00,07h 00m,INR 720,30 Seats available,4.0
78,Hyderabad to Vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:00,04:00,07h 00m,INR 567,25 Seats available,2.8
79,Hyderabad to Vijayawada,APSRTC - 4823,Super Luxury (Non AC Seater 2+2 Push Back),21:00,03:45,06h 45m,INR 469,23 Seats available,3.8
80,Hyderabad to Vijayawada,APSRTC - 3612,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:55,07h 55m,INR 436,13 Seats available,4.1
81,Hyderabad to Vijayawada,APSRTC - 9655,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:10,08h 00m,INR 469,27 Seats available,4.2
82,Hyderabad to Vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:15,04:15,07h 00m,INR 567,29 Seats available,3.8
83,Hyderabad to Vijayawada,APSRTC - 4821,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:30,07h 15m,INR 517,20 Seats available,4.4
84,Hyderabad to Vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,05:30,08h 05m,INR 469,22 Seats available,4.1
85,Hyderabad to Vijayawada,APSRTC - 3944,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:45,07h 15m,INR 469,28 Seats available,3.6
86,Hyderabad to Vijayawada,APSRTC - 4340,INDRA(A.C. Seater),21:30,05:00,07h 30m,INR 567,20 Seats available,3.5
87,Hyderabad to Vijayawada,APSRTC - 4043,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:25,06h 55m,INR 444,28 Seats available,3.8
88,Hyderabad to Vijayawada,APSRTC - 9652,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:55,07h 25m,INR 436,24 Seats available,4.1
89,Hyderabad to Vijayawada,APSRTC - 4355,Super Luxury (Non AC Seater 2+2 Push Back),21:30,05:15,07h 45m,INR 469,15 Seats available,4.3
90,Hyderabad to Vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,03:45,06h 15m,INR 567,37 Seats available,4.0
91,Hyderabad to Vijayawada,APSRTC - 3691,INDRA(A.C. Seater),21:30,04:30,07h 00m,INR 567,24 Seats available,3.8
92,Hyderabad to Vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),21:33,04:30,06h 57m,INR 607,17 Seats available,3.8
93,Hyderabad to Vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),21:45,05:00,07h 15m,INR 639,27 Seats available,3.6
94,Hyderabad to Vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:45,04:00,06h 15m,INR 528,24 Seats available,3.4
95,Hyderabad to Vijayawada,APSRTC - 4815,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:15,06h 30m,INR 436,9 Seats available,4.7
96,Hyderabad to Vijayawada,APSRTC - 3971,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:30,07h 45m,INR 436,20 Seats available,3.1
97,Hyderabad to Vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,03:49,06h 04m,INR 670,37 Seats available,3.6
98,Hyderabad to Vijayawada,APSRTC - 3510,INDRA(A.C. Seater),21:45,04:35,06h 50m,INR 567,36 Seats available,3.8
99,Hyderabad to Vijayawada,APSRTC - 9365,Super Luxury (Non AC Seater 2+2 Push Back),21:55,05:00,07h 05m,INR 469,23 Seats available,3.7
100,Hyderabad to Vijayawada,APSRTC - 3695,Super Luxury (Non AC Seater 2+2 Push Back),21:55,05:20,07h 25m,INR 469,19 Seats available,3.6
101,Hyderabad to Vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:00,04:45,06h 45m,INR 581,31 Seats available,3.8
102,Hyderabad to Vijayawada,APSRTC - 3962,INDRA(A.C. Seater),22:00,04:45,06h 45m,INR 567,29 Seats available,3.6
103,Hyderabad to Vijayawada,APSRTC - 3917,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04:45,06h 45m,INR 469,21 Seats available,4.4
104,Hyderabad to Vijayawada,APSRTC - 3952,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05:15,07h 15m,INR 436,9 Seats available,3.4
105,Hyderabad to Vijayawada,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:00,07h 00m,INR 720,29 Seats available,4.1
106,Hyderabad to Vijayawada,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:10,04:00,05h 50m,INR 781,16 Seats available,4.2
107,Hyderabad to Vijayawada,APSRTC - 3824,Super Luxury (Non AC Seater 2+2 Push Back),22:10,05:10,07h 00m,INR 436,15 Seats available,3.6
108,Hyderabad to Vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:30,06h 15m,INR 670,32 Seats available,4.1
109,Hyderabad to Vijayawada,APSRTC - 4049,Super Luxury (Non AC Seater 2+2 Push Back),22:15,05:40,07h 25m,INR 436,22 Seats available,4.2
110,Hyderabad to Vijayawada,APSRTC - 4371,INDRA(A.C. Seater),22:20,05:15,06h 55m,INR 567,24 Seats available,3.9
111,Hyderabad to Vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,03:45,05h 15m,INR 567,28 Seats available,4.2
112,Hyderabad to Vijayawada,APSRTC - 3557,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,04:35,06h 05m,INR 670,34 Seats available,3.1
113,Hyderabad to Vijayawada,APSRTC - 3909,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:40,07h 10m,INR 469,27 Seats available,3.0
114,Hyderabad to Vijayawada,APSRTC - 1445,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:35,07h 05m,INR 436,31 Seats available,4.2
115,Hyderabad to Vijayawada,APSRTC - 3542,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:55,07h 25m,INR 469,29 Seats available,3.8
116,Hyderabad to Vijayawada,APSRTC - 9935,STAR LINER(NON-AC SLEEPER 2+1),22:30,05:35,07h 05m,INR 607,26 Seats available,3.8
117,Hyderabad to Vijayawada,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:30,04:35,06h 05m,INR 720,47 Seats available,3.3
118,Hyderabad to Vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),22:45,05:00,06h 15m,INR 839,16 Seats available,3.9
119,Hyderabad to Vijayawada,APSRTC - 3516,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06:10,07h 25m,INR 469,27 Seats available,2.3
120,Hyderabad to Vijayawada,APSRTC - 9933,STAR LINER(NON-AC SLEEPER 2+1),22:45,05:35,06h 50m,INR 565,27 Seats available,3.8
121,Hyderabad to Vijayawada,APSRTC - 3514,Super Luxury (Non AC Seater 2+2 Push Back),22:50,06:25,07h 35m,INR 469,26 Seats available,3.5
122,Hyderabad to Vijayawada,APSRTC - 3826,Super Luxury (Non AC Seater 2+2 Push Back),22:50,05:40,06h 50m,INR 436,25 Seats available,3.7
123,Hyderabad to Vijayawada,APSRTC - 3508,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:20,06h 20m,INR 436,30 Seats available,3.8
124,Hyderabad to Vijayawada,APSRTC - 23703,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:00,05h 00m,INR 436,28 Seats available,3.8
125,Hyderabad to Vijayawada,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:10,04:26,05h 16m,INR 720,43 Seats available,3.9
126,Hyderabad to Vijayawada,APSRTC - 4037,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06:13,06h 58m,INR 436,28 Seats available,3.7
127,Hyderabad to Vijayawada,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,05:05,05h 35m,INR 670,42 Seats available,3.8
128,Hyderabad to Vijayawada,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:05,05h 20m,INR 670,36 Seats available,4.4
129,Hyderabad to Vijayawada,TSRTC - 7620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,01:10,06h 20m,INR 396,27 Seats available,4.2
130,Hyderabad to Vijayawada,TSRTC - 9919,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,02:30,07h 30m,INR 400,29 Seats available,3.9
131,Hyderabad to Vijayawada,TSRTC - 1757,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,02:30,07h 20m,INR 440,4 Seats available,4.6
132,Hyderabad to Vijayawada,TSRTC - 40477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,01:30,06h 15m,INR 396,31 Seats available,3.6
133,Hyderabad to Vijayawada,TSRTC - 18662,eGARUDA,19:45,02:30,06h 45m,INR 533,33 Seats available,3.6
134,Hyderabad to Vijayawada,TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),19:50,02:50,07h 00m,INR 480,33 Seats available,3.1
135,Hyderabad to Vijayawada,TSRTC - 7692,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:05,02:50,06h 45m,INR 396,33 Seats available,3.8
136,Hyderabad to Vijayawada,TSRTC - 2980,RAJADHANI AC (CONVERTED METRO LUXURY),20:30,03:30,07h 00m,INR 480,33 Seats available,3.3
137,Hyderabad to Vijayawada,TSRTC - 42031,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,02:10,05h 30m,INR 396,30 Seats available,3.8
138,Hyderabad to Vijayawada,TSRTC - 9880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:40,07h 00m,INR 440,25 Seats available,3.9
139,Hyderabad to Vijayawada,TSRTC - 7771,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03:30,06h 45m,INR 396,29 Seats available,4.1
140,Hyderabad to Vijayawada,TSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,04:00,06h 30m,INR 480,35 Seats available,3.2
141,Hyderabad to Vijayawada,TSRTC - 9922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:50,07h 10m,INR 396,25 Seats available,3.5
142,Hyderabad to Vijayawada,TSRTC - 19662,eGARUDA,21:45,04:30,06h 45m,INR 533,25 Seats available,3.6
143,Hyderabad to Vijayawada,TSRTC - 7769,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04:30,06h 40m,INR 396,31 Seats available,3.0
144,Hyderabad to Vijayawada,TSRTC - 1627,RAJDHANI (A.C. Semi Sleeper),21:50,04:50,07h 00m,INR 480,31 Seats available,3.1
145,Hyderabad to Vijayawada,TSRTC - 9933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:10,07h 10m,INR 396,28 Seats available,3.6
146,Hyderabad to Vijayawada,TSRTC - 4075,RAJDHANI (A.C. Semi Sleeper),22:20,05:20,07h 00m,INR 480,31 Seats available,2.2
147,Hyderabad to Vijayawada,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,05:30,06h 20m,INR 398,25 Seats available,3.1
148,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:35,06h 50m,INR 503,16 Seats available,4.5
149,Hyderabad to Vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:00,06:20,07h 20m,INR 595,14 Seats available,4.7
150,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,07:00,07h 20m,450,28 Seats available,4.6
151,Hyderabad to Vijayawada,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:00,04:10,06h 10m,INR 450,22 Seats available,3.3
152,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:00,07h 35m,INR 457,20 Seats available,4.5
153,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:05,07h 40m,INR 411,13 Seats available,4.5
154,Hyderabad to Vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,441,15 Seats available,4.5
155,Hyderabad to Vijayawada,AdSri Sanvi Tours and Travels,A/C Sleeper (2+1),22:20,04:53,06h 33m,584,13 Seats available,4.5
156,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:05,05:40,07h 35m,480,18 Seats available,4.4
157,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:00,06:25,07h 25m,450,29 Seats available,4.4
158,Hyderabad to Vijayawada,IntrCity SmartBus,AC Sleeper (2+1),22:10,06:00,07h 50m,INR 595,11 Seats available,4.3
159,Hyderabad to Vijayawada,Svkdt travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,539,15 Seats available,4.3
160,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,INR 340,12 Seats available,4.3
161,Hyderabad to Vijayawada,Sri KVR Travels,A/C Sleeper (2+1),21:45,05:15,07h 30m,INR 570,13 Seats available,4.3
162,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),20:55,04:20,07h 25m,332,12 Seats available,4.2
163,Hyderabad to Vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),21:50,05:25,07h 35m,631,11 Seats available,4.3
164,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),23:25,06:30,07h 05m,379,16 Seats available,4.2
165,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),21:55,05:35,07h 40m,332,13 Seats available,4.1
166,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:20,05:55,07h 35m,480,29 Seats available,4.4
167,Hyderabad to Vijayawada,LVP Travels,A/C Seater / Sleeper (2+1),21:00,04:45,07h 45m,INR 510,15 Seats available,4.2
168,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:45,06:35,07h 50m,474,12 Seats available,4.3
169,Hyderabad to Vijayawada,LVR Travels,Non A/C Seater / Sleeper (2+1),22:20,05:45,07h 25m,INR 450,18 Seats available,4.0
170,Hyderabad to Vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06:30,07h 40m,420,30 Seats available,4.6
171,Hyderabad to Vijayawada,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,04:31,06h 16m,INR 450,13 Seats available,4.0
172,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:05,06:00,07h 55m,332,11 Seats available,4.0
173,Hyderabad to Vijayawada,Sri KVR Travels,NON A/C Sleeper (2+1),21:05,05:31,08h 26m,INR 480,21 Seats available,4.2
174,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,06:45,08h 00m,INR 377,24 Seats available,4.7
175,Hyderabad to Vijayawada,BSR Tours And Travels,VE A/C Sleeper (2+1),20:50,04:10,07h 20m,INR 880,13 Seats available,4.5
176,Hyderabad to Vijayawada,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:40,06:00,08h 20m,INR 490,24 Seats available,4.1
177,Hyderabad to Vijayawada,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,421,14 Seats available,4.5
178,Hyderabad to Vijayawada,GO BUS,Non A/C Seater / Sleeper (2+1),21:45,04:50,07h 05m,360,18 Seats available,4.4
179,Hyderabad to Vijayawada,LVP Travels,A/C Seater / Sleeper (2+1),21:09,04:20,07h 11m,INR 580,20 Seats available,4.3
180,Hyderabad to Vijayawada,CVR Express,Non A/C Seater / Sleeper (2+1),20:40,04:20,07h 40m,INR 399,19 Seats available,4.3
181,Hyderabad to Vijayawada,Sitara Travels,NON A/C Push Back (2+2),22:00,04:00,06h 00m,INR 450,23 Seats available,4.0
