,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
290,Chandigarh to Jammu (j and k),Maheshwaram Travels,A/C Seater / Sleeper (2+2),21:00,07:35,10h 35m,INR 826,29 Seats available,1.0
291,Chandigarh to Jammu (j and k),R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),02:11,10:16,08h 05m,INR 2099,42 Seats available,4.4
292,Chandigarh to Jammu (j and k),R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),00:51,08:56,08h 05m,INR 2099,48 Seats available,4.4
293,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:45,08:45,06h 00m,INR 2199,54 Seats available,4.2
294,Chandigarh to Jammu (j and k),Shub Yatra Holidays,A/C Sleeper (2+2),02:15,09:15,07h 00m,INR 799,32 Seats available,2.3
295,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),03:45,10:00,06h 15m,891,50 Seats available,2.1
296,Chandigarh to Jammu (j and k),SPEED BUS,Volvo A/C Semi Sleeper (2+2),20:30,15:00,18h 30m,854,41 Seats available,3.7
297,Chandigarh to Jammu (j and k),SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,04:00,06h 30m,3324,34 Seats available,3.7
298,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:15,05:40,06h 25m,773,20 Seats available,3.6
299,Chandigarh to Jammu (j and k),Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),02:00,09:10,07h 10m,INR 699,26 Seats available,3.5
300,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),20:20,03:30,07h 10m,INR 695,41 Seats available,2.7
301,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),22:25,05:35,07h 10m,INR 695,39 Seats available,2.7
302,Chandigarh to Jammu (j and k),Northern Travels,Bharat Benz A/C Sleeper (2+1),22:30,06:05,07h 35m,INR 999,28 Seats available,2.6
303,Chandigarh to Jammu (j and k),Rajdhani Travels,Bharat Benz A/C Seater (2+2),17:10,23:50,06h 40m,INR 799,45 Seats available,2.6
304,Chandigarh to Jammu (j and k),Ashok Travels,A/C Seater / Sleeper (2+2),20:05,03:15,07h 10m,INR 659,35 Seats available,2.5
305,Chandigarh to Jammu (j and k),SL Choudhary travels,Bharath Benz A/C Sleeper (2+2),21:25,05:00,07h 35m,900,36 Seats available,2.5
306,Chandigarh to Jammu (j and k),Ashok Travels,A/C Seater / Sleeper (2+2),01:00,06:30,05h 30m,INR 601,20 Seats available,2.5
307,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,400,50 Seats available,2.1
308,Chandigarh to Jammu (j and k),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),15:00,22:35,07h 35m,INR 999,37 Seats available,No rating
309,Chandigarh to Jammu (j and k),Shub Yatra Holidays,A/C Sleeper (2+2),02:45,09:45,07h 00m,INR 1199,44 Seats available,No rating
310,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),04:00,12:30,08h 30m,INR 400,27 Seats available,1.4
311,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:30,16:00,07h 30m,INR 400,27 Seats available,1.4
312,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:00,15:30,07h 30m,INR 400,27 Seats available,1.4
313,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),05:40,13:30,07h 50m,INR 400,27 Seats available,1.4
314,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),07:00,14:30,07h 30m,INR 400,27 Seats available,1.4
315,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),00:20,06:10,05h 50m,399,17 Seats available,4.5
316,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),00:20,06:20,06h 00m,324,6 Seats available,3.8
317,Jammu (j and k) to Amritsar,Perfect Holiday,A/C Seater / Sleeper (2+2),00:40,05:40,05h 00m,316,26 Seats available,3.4
318,Jammu (j and k) to Amritsar,AdAwadh Travels,A/C Sleeper (2+2),23:35,04:20,04h 45m,430,40 Seats available,3.6
319,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),01:00,05:30,04h 30m,INR 299,23 Seats available,3.1
320,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),05:30,09:45,04h 15m,389,3 Seats available,3.6
321,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),05:30,09:30,04h 00m,380,20 Seats available,4.2
322,Jammu (j and k) to Amritsar,AdJamna Travels-Jammu,A/C Seater Push Back (2+2),18:30,22:22,03h 52m,369,20 Seats available,2.1
323,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),12:30,17:05,04h 35m,332,26 Seats available,4.0
324,Jammu (j and k) to Amritsar,Jaspal Travels,AC Seater (2+2),12:30,17:30,05h 00m,360,38 Seats available,4.2
325,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),13:20,18:20,05h 00m,322,3 Seats available,3.8
326,Jammu (j and k) to Amritsar,Bhawani Travels,VE A/C Seater (2+2),14:10,19:10,05h 00m,285,34 Seats available,4.3
327,Jammu (j and k) to Amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:30,19:15,04h 45m,INR 500,29 Seats available,4.0
328,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),14:30,18:22,03h 52m,324,31 Seats available,3.5
329,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Sleeper (2+2),14:30,20:30,06h 00m,380,43 Seats available,3.1
330,Jammu (j and k) to Amritsar,Jain travels regd,AC Sleeper (2+1),15:15,20:00,04h 45m,INR 500,19 Seats available,4.5
331,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),15:45,22:00,06h 15m,349,32 Seats available,4.5
332,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),16:30,21:05,04h 35m,332,25 Seats available,3.6
333,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),16:30,21:18,04h 48m,INR 499,37 Seats available,3.6
334,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),18:30,23:15,04h 45m,332,18 Seats available,3.5
335,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),22:30,03:45,05h 15m,369,28 Seats available,3.3
336,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,285,20 Seats available,4.0
337,Jammu (j and k) to Amritsar,Royal Golden,A/C Seater / Sleeper (2+2),00:00,06:00,06h 00m,440,32 Seats available,1.8
338,Jammu (j and k) to Amritsar,Harikesh Tour N Travels,VE A/C Seater (2+2),11:30,16:05,04h 35m,359,38 Seats available,2.8
339,Jammu (j and k) to Amritsar,Royal Golden,A/C Seater / Sleeper (2+2),14:00,20:00,750h 00m,360,39 Seats available,1.8
340,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),14:20,18:50,04h 30m,332,52 Seats available,1.6
341,Jammu (j and k) to Amritsar,Shree Bawa Lal Ji Travels,A/C Seater / Sleeper (2+2),15:30,20:45,05h 15m,450,44 Seats available,No rating
342,Jammu (j and k) to Amritsar,Lucky Travels,A/C Sleeper (2+1),15:50,20:50,05h 00m,332,46 Seats available,1.6
343,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),16:30,20:45,04h 15m,369,33 Seats available,2.9
344,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:50,23:20,04h 30m,INR 500,23 Seats available,2.2
345,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),23:55,05:30,05h 35m,313,52 Seats available,1.6
346,Jammu (j and k) to Amritsar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),14:30,19:30,05h 00m,INR 700,27 Seats available,4.1
347,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),15:40,20:12,04h 32m,INR 699,33 Seats available,3.6
348,Jammu (j and k) to Amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),17:35,22:45,05h 10m,INR 1000,36 Seats available,3.9
349,Jammu (j and k) to Amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),18:30,23:55,05h 25m,INR 899,36 Seats available,3.9
350,Jammu (j and k) to Amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:15,18:30,04h 15m,INR 1500,33 Seats available,No rating
351,Jammu (j and k) to Amritsar,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),14:30,19:40,05h 10m,INR 600,25 Seats available,2.2
352,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),16:30,21:00,04h 30m,INR 700,27 Seats available,2.2
353,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:15,21:50,04h 35m,INR 550,18 Seats available,2.2
354,Ajmer to Jammu (j and k),Vijay Tour and Travels,AC Sleeper (2+1),15:00,08:50,17h 50m,1520,26 Seats available,3.2
