,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
380,Delhi to Chandigarh,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,04:40,05h 35m,INR 285,31 Seats available,4.8
381,Delhi to Chandigarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,04:30,05h 10m,INR 528,24 Seats available,4.3
382,Delhi to Chandigarh,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,05:40,06h 00m,INR 280,37 Seats available,3.9
383,Delhi to Chandigarh,HRTC - 60,Himsuta AC Seater Volvo/Scania 2+2,23:40,04:40,05h 00m,INR 523,34 Seats available,4.7
384,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165675,HVAC Seater (2+3),11:10,16:45,05h 35m,INR 404.76,41 Seats available,4.1
385,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165682,HVAC Seater (2+3),13:00,18:35,05h 35m,INR 404.76,46 Seats available,3.4
386,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165685,HVAC Seater (2+3),14:00,19:35,05h 35m,INR 404.76,47 Seats available,3.3
387,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165688,HVAC Seater (2+3),14:30,20:05,05h 35m,INR 404.76,47 Seats available,3.7
388,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165678,HVAC Seater (2+3),15:30,21:05,05h 35m,INR 404.76,47 Seats available,3.8
389,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165690,HVAC Seater (2+3),16:30,22:05,05h 35m,INR 404.76,47 Seats available,2.9
390,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165692,HVAC Seater (2+3),17:30,23:05,05h 35m,INR 404.76,44 Seats available,4.2
391,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165694,HVAC Seater (2+3),18:30,00:05,05h 35m,INR 404.76,45 Seats available,4.5
392,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165698,HVAC Seater (2+3),20:00,01:35,05h 35m,INR 404.76,46 Seats available,2.4
393,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165721,HVAC Seater (2+3),21:30,03:05,05h 35m,INR 404.76,47 Seats available,4.0
394,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165725,HVAC Seater (2+3),23:00,04:35,05h 35m,INR 404.76,44 Seats available,4.2
395,Delhi to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165727,HVAC Seater (2+3),23:30,05:05,05h 35m,INR 404.76,47 Seats available,3.7
396,Delhi to Chandigarh,RSRTC - 186765,Express Non AC Seater 2+3,12:30,17:30,05h 00m,INR 317,38 Seats available,3.0
397,Delhi to Chandigarh,RSRTC - 178237,Express Non AC Seater 2+3,13:10,18:15,05h 05m,INR 320,42 Seats available,3.7
398,Delhi to Chandigarh,RSRTC - 183801,Express Non AC Seater 2+3,15:30,21:00,05h 30m,INR 320,42 Seats available,3.7
399,Delhi to Chandigarh,Khurana Bus Service,Volvo A/C (2+2),08:00,14:20,06h 20m,550,26 Seats available,3.9
400,Delhi to Chandigarh,Khurana Bus Service,Volvo A/C (2+2),08:00,14:25,06h 25m,553,28 Seats available,3.3
401,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),08:00,12:55,04h 55m,356,14 Seats available,3.8
402,Delhi to Chandigarh,SPEED BUS,Volvo AC Seater (2+2),08:05,14:30,06h 25m,664,22 Seats available,4.3
403,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),09:00,14:30,05h 30m,INR 450,34 Seats available,3.9
404,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),09:00,14:25,05h 25m,356,17 Seats available,4.0
405,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),09:15,14:45,05h 30m,INR 488,33 Seats available,4.3
406,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),09:40,15:00,05h 20m,495,17 Seats available,4.6
407,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),10:00,15:05,05h 05m,363,26 Seats available,3.4
408,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),11:00,16:25,05h 25m,356,31 Seats available,3.4
409,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),12:00,17:05,05h 05m,356,30 Seats available,3.6
410,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),12:25,17:15,04h 50m,404,19 Seats available,3.6
411,Delhi to Chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,19:00,06h 20m,INR 499,28 Seats available,3.3
412,Delhi to Chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,18:40,06h 00m,INR 499,30 Seats available,3.3
413,Delhi to Chandigarh,SPEED BUS,Volvo A/C Semi Sleeper (2+2),12:45,17:30,04h 45m,499,30 Seats available,4.3
414,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),13:00,18:25,05h 25m,380,31 Seats available,3.9
415,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),14:30,19:35,05h 05m,396,32 Seats available,3.5
416,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),15:30,20:35,05h 05m,380,29 Seats available,3.7
417,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),16:30,21:55,05h 25m,380,36 Seats available,3.3
418,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00,23:00,06h 00m,529,29 Seats available,3.6
419,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,22:50,05h 50m,474,25 Seats available,4.5
420,Delhi to Chandigarh,KVS Holidays,A/C Seater / Sleeper (2+2),17:00,22:30,05h 30m,INR 399,40 Seats available,3.0
421,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),17:30,22:35,05h 05m,406,26 Seats available,3.7
422,Delhi to Chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),17:50,00:15,06h 25m,INR 519,34 Seats available,3.6
423,Delhi to Chandigarh,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),18:00,23:00,05h 00m,570,23 Seats available,4.8
424,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00,23:30,05h 30m,570,19 Seats available,3.4
425,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,23:30,05h 30m,474,42 Seats available,4.8
426,Delhi to Chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,01:00,06h 45m,539,34 Seats available,3.5
427,Delhi to Chandigarh,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:20,23:05,04h 45m,620,28 Seats available,4.3
428,Delhi to Chandigarh,Zakir Flights,Volvo A/C Semi Sleeper (2+2),18:30,00:30,06h 00m,541,29 Seats available,3.0
429,Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,23:30,05h 00m,570,40 Seats available,3.7
430,Delhi to Chandigarh,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),18:30,23:30,05h 00m,570,33 Seats available,4.8
431,Delhi to Chandigarh,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,00:05,05h 35m,601,14 Seats available,4.5
432,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,23:45,05h 15m,474,48 Seats available,4.7
433,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),18:30,00:30,06h 00m,INR 342,16 Seats available,3.7
434,Delhi to Chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:40,00:00,05h 20m,630,39 Seats available,3.6
435,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),18:40,23:35,04h 55m,534,18 Seats available,3.2
436,Delhi to Chandigarh,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,23:45,04h 45m,INR 400,23 Seats available,4.1
437,Delhi to Chandigarh,PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),19:00,23:59,04h 59m,629,23 Seats available,3.0
438,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,475,25 Seats available,4.6
439,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:00,05h 00m,648,40 Seats available,4.5
440,Delhi to Chandigarh,Malana Travels,Volvo A/C Semi Sleeper (2+2),19:00,23:59,04h 59m,570,14 Seats available,4.4
441,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),19:00,01:30,06h 30m,INR 690,15 Seats available,3.7
442,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,23:45,04h 30m,584,13 Seats available,3.0
443,Delhi to Chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:59,04h 29m,INR 600,45 Seats available,3.3
444,Delhi to Chandigarh,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,INR 499,25 Seats available,3.5
445,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:30,05h 00m,665,22 Seats available,4.7
446,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,00:50,05h 20m,642,27 Seats available,4.2
447,Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,570,20 Seats available,4.6
448,Delhi to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:30,23:51,04h 21m,INR 499,43 Seats available,3.5
449,Delhi to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,23:59,04h 24m,547,29 Seats available,3.9
450,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,00:20,04h 45m,556,31 Seats available,4.3
451,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,00:40,04h 45m,498,24 Seats available,4.1
452,Delhi to Chandigarh,SPEED BUS,Volvo AC Seater (2+2),20:00,13:45,17h 45m,INR 550,31 Seats available,4.0
453,Delhi to Chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),20:00,02:05,06h 05m,INR 499,23 Seats available,4.5
454,Delhi to Chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,01:00,05h 00m,450,27 Seats available,4.1
455,Delhi to Chandigarh,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),20:00,00:45,04h 45m,INR 500,14 Seats available,4.1
456,Delhi to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),20:15,01:54,05h 39m,664,20 Seats available,4.6
457,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:30,01:25,04h 55m,629,20 Seats available,3.0
458,Delhi to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:30,02:00,05h 30m,637,36 Seats available,3.7
459,Delhi to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:40,05h 10m,608,33 Seats available,5.0
460,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,539,24 Seats available,3.5
461,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:35,00:55,04h 20m,630,30 Seats available,4.8
462,Delhi to Chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),20:35,01:05,04h 30m,584,26 Seats available,3.0
463,Delhi to Chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),21:00,01:30,04h 30m,658,30 Seats available,4.5
464,Delhi to Chandigarh,A N Holidays,Volvo A/C Semi Sleeper (2+2),21:00,23:59,02h 59m,549,30 Seats available,3.3
465,Delhi to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,01:45,04h 45m,630,22 Seats available,5.0
466,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,01:40,04h 20m,540,20 Seats available,3.6
467,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,02:40,05h 20m,618,37 Seats available,4.5
468,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30,02:15,04h 45m,584,31 Seats available,3.0
469,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:30,01:30,04h 00m,658,30 Seats available,4.7
470,Delhi to Chandigarh,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,03:00,05h 30m,INR 650,32 Seats available,4.1
471,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),21:30,03:15,05h 45m,523,25 Seats available,3.8
472,Delhi to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,02:30,04h 45m,657,13 Seats available,4.9
473,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,04:55,07h 05m,648,23 Seats available,4.6
474,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,04:45,06h 55m,648,23 Seats available,4.4
475,Delhi to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),21:55,02:40,04h 45m,598,28 Seats available,3.9
476,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:10,05h 10m,584,32 Seats available,4.2
477,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,01:50,03h 50m,670,32 Seats available,5.0
478,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),22:00,03:45,05h 45m,INR 375,23 Seats available,3.7
479,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),22:00,03:15,05h 15m,415,36 Seats available,4.0
480,Delhi to Chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,03:00,05h 00m,INR 550,28 Seats available,3.7
481,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,03:10,05h 10m,600,22 Seats available,4.7
482,Delhi to Chandigarh,Goel Tourist (Regd),A/C Sleeper (2+1),22:25,04:10,05h 45m,INR 650,40 Seats available,3.5
483,Delhi to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:30,02:45,04h 15m,613,24 Seats available,4.9
484,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:30,03:05,04h 35m,658,23 Seats available,4.8
485,Delhi to Chandigarh,Yolo Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:33,02:57,04h 24m,INR 600,30 Seats available,4.6
486,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,03:00,04h 20m,529,33 Seats available,3.6
487,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,03:20,04h 35m,556,28 Seats available,5.0
488,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,20:20,21h 30m,618,33 Seats available,4.5
489,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,04:00,05h 10m,618,33 Seats available,4.7
490,Delhi to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,04:15,05h 15m,620,30 Seats available,4.7
491,Delhi to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,03:50,04h 50m,549,21 Seats available,5.0
492,Delhi to Chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:00,04:40,05h 40m,540,40 Seats available,3.6
493,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00,04:25,05h 25m,512,25 Seats available,4.0
494,Delhi to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),23:00,03:50,04h 50m,585,32 Seats available,3.0
495,Delhi to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,04:25,05h 25m,620,30 Seats available,5.0
496,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,03:50,04h 50m,642,34 Seats available,4.7
497,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00,04:35,05h 35m,429,31 Seats available,3.9
498,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:10,03:40,04h 30m,556,34 Seats available,4.6
499,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:15,05:05,0-19h 0-10m,404,2 Seats available,4.7
500,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:30,05h 00m,664,34 Seats available,4.7
501,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:40,05:05,05h 25m,556,21 Seats available,4.4
502,Delhi to Chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:10,04h 15m,585,39 Seats available,3.4
503,Delhi to Chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,529,42 Seats available,3.9
504,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:55,05:10,05h 15m,401,34 Seats available,4.0
505,Delhi to Chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:25,04h 30m,585,39 Seats available,4.0
506,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),23:55,04:55,05h 00m,INR 711,12 Seats available,3.7
507,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),09:00,14:40,05h 40m,INR 217,30 Seats available,2.7
508,Delhi to Chandigarh,Ashok Travels,A/C Seater / Sleeper (2+2),15:15,20:05,04h 50m,INR 609,32 Seats available,2.5
509,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30,21:30,06h 00m,617,34 Seats available,No rating
510,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),15:30,20:20,04h 50m,INR 603,39 Seats available,2.7
511,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),16:00,21:40,05h 40m,INR 217,31 Seats available,2.2
512,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,22:30,06h 00m,529,25 Seats available,2.8
513,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00,23:00,06h 00m,608,36 Seats available,No rating
514,Delhi to Chandigarh,Ashok Travels,A/C Seater / Sleeper (2+2),17:25,22:05,04h 40m,INR 620,33 Seats available,2.7
515,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),17:35,22:25,04h 50m,INR 609,39 Seats available,2.7
516,Delhi to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),18:00,23:50,05h 50m,INR 488,23 Seats available,1.9
517,Delhi to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,23:50,05h 35m,INR 389,29 Seats available,1.9
518,Delhi to Chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,01:50,07h 05m,INR 599,27 Seats available,2.6
519,Delhi to Chandigarh,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,01:00,05h 40m,600,41 Seats available,2.8
520,Delhi to Chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,01:05,05h 40m,529,20 Seats available,2.9
521,Delhi to Chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,01:00,05h 30m,617,33 Seats available,2.6
522,Delhi to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,00:30,05h 00m,INR 399,25 Seats available,2.3
523,Delhi to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,INR 599,41 Seats available,2.3
524,Delhi to Chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 490,29 Seats available,2.7
525,Delhi to Chandigarh,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:40,00:45,05h 05m,474,27 Seats available,2.8
526,Delhi to Chandigarh,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:10,01:15,05h 05m,474,39 Seats available,2.8
527,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),20:30,01:20,04h 50m,INR 608,39 Seats available,2.7
528,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,02:30,06h 00m,593,35 Seats available,No rating
529,Delhi to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:30,01:50,05h 20m,INR 450,31 Seats available,2.3
530,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,380,34 Seats available,1.8
531,Delhi to Chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,INR 550,29 Seats available,2.7
532,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),21:30,02:55,05h 25m,523,25 Seats available,2.9
533,Delhi to Chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),22:10,03:10,05h 00m,569,38 Seats available,2.9
534,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),22:30,02:50,04h 20m,INR 605,40 Seats available,2.7
535,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,04:30,06h 00m,610,38 Seats available,No rating
536,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00,04:45,05h 45m,512,25 Seats available,2.9
537,Delhi to Chandigarh,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),23:30,04:15,04h 45m,665,32 Seats available,2.7
538,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:05,06h 05m,874,24 Seats available,4.3
539,Delhi to Chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:30,23:15,05h 45m,786,29 Seats available,3.5
540,Delhi to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),17:45,22:15,04h 30m,699,38 Seats available,3.5
541,Delhi to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,23:45,05h 45m,INR 800,29 Seats available,3.4
542,Delhi to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:00,23:29,05h 29m,INR 699,23 Seats available,3.4
543,Delhi to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,23:45,05h 45m,INR 773,30 Seats available,3.4
544,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,23:50,05h 20m,811,19 Seats available,4.4
545,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:35,23:20,04h 45m,686,33 Seats available,4.8
546,Delhi to Chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:35,01:10,06h 35m,INR 748,24 Seats available,4.6
547,Delhi to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00,23:40,04h 40m,INR 1649,41 Seats available,4.0
548,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,23:55,04h 55m,759,15 Seats available,4.7
549,Delhi to Chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),19:00,00:20,05h 20m,INR 999,10 Seats available,4.1
550,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:00,00:15,05h 15m,720,29 Seats available,3.8
551,Delhi to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:45,05h 45m,INR 900,29 Seats available,3.4
552,Delhi to Chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:10,01:00,05h 50m,INR 750,27 Seats available,5.0
553,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,00:30,05h 15m,720,29 Seats available,3.8
554,Delhi to Chandigarh,Yolo Bus,A/C Seater/Sleeper (2+1),19:15,00:03,04h 48m,INR 820,23 Seats available,3.9
555,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,00:45,05h 15m,720,29 Seats available,3.8
556,Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:05,05h 35m,740,29 Seats available,4.4
557,Delhi to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:30,00:50,05h 20m,INR 1649,29 Seats available,4.0
558,Delhi to Chandigarh,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 1499,4 Seats available,No rating
559,Delhi to Chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,23:55,04h 25m,699,29 Seats available,3.3
560,Delhi to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),19:40,01:40,06h 00m,785,35 Seats available,3.8
561,Delhi to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),19:40,23:50,04h 10m,INR 849,31 Seats available,3.5
562,Delhi to Chandigarh,BT Travels,Bharat Benz A/C Semi Sleeper (2+2),19:45,01:30,05h 45m,INR 799,42 Seats available,4.2
563,Delhi to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:55,00:18,04h 23m,1804,30 Seats available,4.4
564,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:00,01:15,05h 15m,720,26 Seats available,3.8
565,Delhi to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,01:00,05h 00m,679,31 Seats available,3.7
566,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:00,00:45,04h 45m,1799,31 Seats available,3.0
567,Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,01:30,05h 30m,940,16 Seats available,4.7
568,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,01:40,05h 40m,826,10 Seats available,4.0
569,Delhi to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),20:00,23:59,03h 59m,INR 849,21 Seats available,3.5
570,Delhi to Chandigarh,Ashok Bus Service,A/C Seater / Sleeper (2+2),20:00,02:15,06h 15m,INR 699,52 Seats available,3.6
571,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,01:05,05h 05m,1018,21 Seats available,4.8
572,Delhi to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),20:00,01:29,05h 29m,INR 699,12 Seats available,3.4
573,Delhi to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,01:00,05h 00m,INR 880,22 Seats available,3.8
