,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
578,Kolkata to Digha,Ankita Paribahan(Janhabi),A/C Seater Push Back (2+3),16:45,21:20,04h 35m,INR 420,31 Seats available,3.5
579,Kolkata to Digha,Santosh Bus Service,A/C Seater Push Back (2+3),15:55,21:10,05h 15m,280,36 Seats available,3.7
580,Kolkata to Digha,Snemita Parisheba (Sneha Gold),AC Seater (2+3),09:15,13:45,04h 30m,361,26 Seats available,3.3
581,Kolkata to Digha,Mayuri Express,A/C Seater (2+3),18:20,22:50,04h 30m,416,50 Seats available,3.7
582,Kolkata to Digha,Snemita Paribahan(Shinjini),A/C Seater (2+3),23:50,04:30,04h 40m,INR 480,20 Seats available,2.8
583,Kolkata to Digha,Tara Ma Paribahan,Non AC Seater (2+3),14:30,19:30,05h 00m,INR 220,54 Seats available,No rating
584,Kolkata to Digha,Santosh Bus Service,A/C Seater (2+3),18:30,23:45,05h 15m,280,46 Seats available,3.0
585,Kolkata to Digha,Samanta Travels,A/C Seater (2+3),18:10,23:10,05h 00m,352,16 Seats available,2.1
586,Kolkata to Digha,Sree Jagannath Travels,A/C Seater Push Back (2+3),08:20,13:20,05h 00m,368,18 Seats available,2.3
587,Kolkata to Digha,City Express (BHORPET),AC Seater (2+3),17:40,22:00,04h 20m,INR 420,25 Seats available,2.3
588,Kolkata to Digha,Snemita Paribahan (ANGEL),A/C Seater Push Back (2+2),23:58,05:00,05h 02m,INR 400,13 Seats available,2.9
589,Kolkata to Digha,Samanta Travels,A/C Seater (2+3),18:50,23:30,04h 40m,352,61 Seats available,2.8
590,Kolkata to Digha,Greenline,Volvo A/C Seater (2+2),08:15,12:45,04h 30m,INR 600,22 Seats available,4.5
591,Kolkata to Digha,Snemita Paribahan (BHORPET),A/C Seater (2+3),17:40,22:00,04h 20m,INR 370,25 Seats available,2.0
592,Kolkata to Digha,Snemita Paribahan(Maa Gauri Gold),AC Seater (2+3),11:00,15:45,04h 45m,INR 370,20 Seats available,1.8
593,Kolkata to Digha,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),19:50,00:05,04h 15m,428,33 Seats available,1.5
594,Kolkata to Digha,City Express (Shinjini),AC Seater (2+2),23:45,04:35,04h 50m,INR 670,12 Seats available,3.6
595,Kolkata to Digha,Santosh Bus Service,A/C Seater Push Back (2+3),23:50,05:00,05h 10m,415,4 Seats available,3.8
596,Kolkata to Digha,Arunita Paribahan,AC Seater (2+2),23:45,04:45,05h 00m,INR 579,21 Seats available,3.5
597,Kolkata to Digha,Sneha Gold Bus Service,A/C Seater (2+3),09:10,13:40,04h 30m,INR 330,15 Seats available,3.5
598,Kolkata to Digha,Adhikary Paribahan,A/C Seater Push Back (2+3),15:00,19:30,04h 30m,INR 305,19 Seats available,4.3
599,Kolkata to Digha,Santosh Bus Service,A/C Seater Push Back (2+3),11:51,17:00,05h 09m,319,42 Seats available,3.4
600,Kolkata to Digha,Santosh Bus Service,A/C Seater / Sleeper (2+2),23:59,05:30,05h 31m,462,5 Seats available,2.4
601,Kolkata to Digha,Ankita Paribahan,A/C Push Back (2+3),15:45,20:30,04h 45m,389,21 Seats available,3.0
602,Kolkata to Digha,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),22:20,03:00,04h 40m,428,25 Seats available,3.0
603,Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),23:50,04:35,04h 45m,INR 800,28 Seats available,4.0
604,Kolkata to Digha,Santosh Bus Service,A/C Seater Push Back (2+3),17:20,21:50,04h 30m,279,43 Seats available,3.2
605,Kolkata to Digha,Snemita Paribahan (Maa Gouri),AC Seater (2+3),12:40,17:10,04h 30m,INR 330,18 Seats available,3.0
606,Kolkata to Digha,Rudraksha City Service,A/C Seater (2+3),08:05,12:20,04h 15m,INR 450,19 Seats available,3.4
607,Kolkata to Digha,Sree Jagannath Travels,A/C Seater Push Back (2+3),07:40,12:30,04h 50m,368,36 Seats available,2.7
608,Kolkata to Digha,Shyamoli Yatri Paribahan,Volvo AC Seater Pushback 2+2,22:00,04:00,06h 00m,INR 600,18 Seats available,3.0
609,Kolkata to Digha,Santosh Bus Service,A/C Seater Push Back (2+3),19:00,23:35,04h 35m,319,43 Seats available,2.3
610,Kolkata to Digha,Snemita Parisheba,A/C Push Back (2+3),15:15,19:45,04h 30m,352,19 Seats available,2.3
611,Kolkata to Digha,Snemita Paribahan (Shinjini),AC Seater (2+3),10:08,14:45,04h 37m,INR 370,21 Seats available,2.5
612,Kolkata to Digha,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),22:40,05:20,06h 40m,INR 450,20 Seats available,1.7
613,Kolkata to Digha,Snemita Parisheba (Bhunia),AC Seater (2+3),16:00,20:40,04h 40m,352,41 Seats available,2.4
614,Kolkata to Digha,Snemita Parisheba,AC Seater (2+3),19:30,00:10,04h 40m,352,20 Seats available,2.1
615,Kolkata to Digha,Snemita Parisheba,AC Seater (2+3),16:10,20:40,04h 30m,352,21 Seats available,2.0
616,Kolkata to Digha,Snemita Paribahan (Shinjini),AC Seater (2+3),12:20,16:50,04h 30m,INR 420,36 Seats available,2.4
617,Kolkata to Digha,Jay Baba Bhutnath(Adhikary),A/C Seater (2+3),15:10,20:00,04h 50m,INR 350,19 Seats available,1.8
618,Kolkata to Digha,Snemita Parisheba,A/C Seater Push Back (2+3),23:59,05:10,05h 11m,399,20 Seats available,1.5
619,Kolkata to Digha,Snemita Paribahan(Maa Chandi),AC Seater (2+3),13:35,18:05,04h 30m,INR 390,20 Seats available,1.2
620,Kolkata to Digha,Snemita Parisheba,AC Seater (2+3),19:05,23:45,04h 40m,352,20 Seats available,1.0
621,Kolkata to Digha,Snemita Pariseba(Santosh),AC Seater (2+3),18:30,23:30,05h 00m,352,18 Seats available,1.2
622,Kolkata to Digha,Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,04:35,04h 50m,INR 670,16 Seats available,3.8
623,Kolkata to Digha,Snemita Paribahan (Maa Gouri),AC Seater (2+3),11:07,15:50,04h 43m,INR 370,16 Seats available,3.8
624,Kolkata to Digha,Snemita Paribahan(SONAMONI),A/C Seater (2+3),11:28,16:10,04h 42m,INR 370,20 Seats available,3.8
625,Kolkata to Digha,Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,20:50,04h 55m,INR 370,30 Seats available,3.8
626,Kolkata to Digha,City Express (Maa Gouri),AC Seater (2+3),11:07,15:55,04h 48m,INR 370,21 Seats available,3.6
627,Kolkata to Digha,City Express (Maa Gouri),AC Seater (2+3),11:00,15:30,04h 30m,INR 420,21 Seats available,3.6
628,Kolkata to Digha,City Express (SONAMONI),AC Seater (2+3),11:28,16:10,04h 42m,INR 370,21 Seats available,3.6
629,Kolkata to Digha,City Express (Maa Chandi),AC Seater (2+3),13:35,18:00,04h 25m,INR 420,21 Seats available,3.6
630,Kolkata to Digha,City Express (Ruposhi),AC Seater (2+3),15:55,20:50,04h 55m,INR 420,31 Seats available,3.6
631,Kolkata to Digha,Arunita Paribahan,A/C Seater (2+3),10:08,14:50,04h 42m,INR 370,36 Seats available,3.5
632,Kolkata to Digha,Purusottam Travels,A/C Seater (2+3),14:00,19:55,05h 55m,INR 330,42 Seats available,3.2
633,Kolkata to Digha,Ankita Paribahan,AC Seater (2+3),13:50,19:00,05h 10m,INR 400,41 Seats available,3.0
634,Kolkata to Digha,Ankita Paribahan(Parameswar),A/C Seater (2+3),21:50,02:40,04h 50m,INR 450,15 Seats available,3.0
635,Kolkata to Digha,Snemita Parisheba,A/C Seater Push Back (2+3),23:45,05:00,05h 15m,399,36 Seats available,2.6
636,Kolkata to Digha,Snemita Parisheba,AC Seater (2+3),14:45,19:25,04h 40m,352,41 Seats available,2.6
637,Kolkata to Digha,Snemita Parisheba,AC Seater (2+3),23:55,05:05,05h 10m,399,23 Seats available,2.6
638,Kolkata to Digha,Sree Jagannath Travels,A/C Seater Push Back (2+3),23:45,03:45,04h 00m,401,36 Seats available,2.4
639,Kolkata to Digha,Anadi Travels (Disha Gold),A/C Seater Push Back (2+3),23:00,04:40,05h 40m,INR 500,60 Seats available,1.0
640,Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - A/C - 07:30 - 1499,AC Seater (2+2),07:30,13:00,05h 30m,INR 360,18 Seats available,3.5
641,Kolkata to Bankura,SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),08:30,12:30,04h 00m,INR 180,51 Seats available,2.5
642,Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 12:00 - 310,Non AC Seater (2+3),12:00,17:30,05h 30m,INR 185,46 Seats available,2.6
643,Kolkata to Bankura,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 12:00 (HWH DEP - 401,Non AC Seater (2+3),12:00,16:00,04h 00m,INR 180,48 Seats available,3.6
644,Kolkata to Bankura,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),13:00,17:00,04h 00m,INR 180,51 Seats available,2.5
645,Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 14:30 - 312,Non AC Seater (2+3),14:30,20:00,05h 30m,INR 185,49 Seats available,4.0
646,Kolkata to Bankura,SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,18:30,04h 00m,INR 180,51 Seats available,2.9
647,Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,20:45,05h 30m,INR 360,20 Seats available,3.0
648,Kolkata to Bankura,SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,19:30,04h 00m,INR 180,51 Seats available,2.5
649,Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 16:45 - 311,Non AC Seater (2+3),16:45,22:15,05h 30m,INR 185,18 Seats available,3.9
650,Kolkata to Bankura,City Queen Bus Service,Non AC Seater (2+2),20:50,02:00,05h 10m,INR 250,12 Seats available,3.0
651,Kolkata to Bankura,City Queen Bus Service,Non AC Seater (2+2),21:30,03:30,06h 00m,INR 285,17 Seats available,2.2
652,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 07:30 (ASANSOL DEPOT) - 143,Non AC Seater (2+3),07:30,12:00,04h 30m,INR 180,52 Seats available,2.5
653,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - A/C - 07:30 (ASN DEPOT) - 1175,AC Seater (2+2),07:30,11:45,04h 15m,INR 360,36 Seats available,3.2
654,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 07:50 (ASANSOL DEPOT) - 144,Non AC Seater (2+3),07:50,12:20,04h 30m,INR 180,50 Seats available,2.7
655,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Non AC Seater (2+3),08:05,14:45,06h 40m,INR 180,52 Seats available,3.2
656,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 08:35 (ASN DEPOT) - 153,Non AC Seater (2+3),08:35,13:35,05h 00m,INR 185,39 Seats available,3.3
657,Asansol (West Bengal) to Kolkata,SBSTC-PURULIA-KOLKATA -06:10 (VIA ASN) PRL DEPOT - 200,Non AC Seater (2+3),08:40,13:10,04h 30m,INR 180,41 Seats available,3.2
658,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 08:50 (ASANSOL DEPOT) - 745,Non AC Seater (2+3),08:50,13:20,04h 30m,INR 180,52 Seats available,2.8
659,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - BONGAON - VIA - HABRA - 09:25 (ASN DEPOT - 1350,Non AC Seater (2+3),09:25,13:55,04h 30m,INR 185,38 Seats available,3.2
660,Asansol (West Bengal) to Kolkata,SBSTC-JHALDA - KARUNAMOYEE - VIA - PRL/ASN - 05:00 - 1089,Non AC Seater (2+3),09:30,14:30,05h 00m,INR 185,40 Seats available,4.2
661,Asansol (West Bengal) to Kolkata,SBSTC-PURULIA - KOLKATA - 07:15 - (VIA ASN) (HWH DEPO - 2763,Non AC Seater (2+3),09:50,14:20,04h 30m,INR 180,50 Seats available,3.8
662,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 10:00 (ASANSOL DEPOT) - 147,Non AC Seater (2+3),10:00,14:30,04h 30m,INR 180,50 Seats available,3.6
663,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - L/S - 11:10 (ASANSOL DEPOT) - 149,Non AC Seater (2+3),11:10,15:40,04h 30m,INR 180,51 Seats available,2.7
664,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 11:30 (HOWRAH DEPOT) - 747,Non AC Seater (2+3),11:30,16:00,04h 30m,INR 180,50 Seats available,3.9
665,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 11:35 (BEL DEPOT) - 213,Non AC Seater (2+3),11:35,16:35,05h 00m,INR 185,52 Seats available,2.8
666,Asansol (West Bengal) to Kolkata,SBSTC-PURULIA - KOLKATA - VIA - ASN - 09:15 (PRL DEPOT) - 204,Non AC Seater (2+3),12:15,16:45,04h 30m,INR 180,52 Seats available,3.3
667,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 12:20 (BEL DEPOT) - 214,Non AC Seater (2+3),12:20,17:20,05h 00m,INR 185,48 Seats available,3.3
668,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - L/S - 12:35 (HOWRAH DEPOT) - 205,Non AC Seater (2+3),12:35,17:05,04h 30m,INR 180,46 Seats available,3.4
669,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 13:05 (ASANSOL DEPOT) - 141,Non AC Seater (2+3),13:05,17:35,04h 30m,INR 180,50 Seats available,2.8
670,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 13:55 (ASANSOL DEPOT) - 394,Non AC Seater (2+3),13:55,18:55,05h 00m,INR 185,37 Seats available,3.4
671,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 14:05 (HOWRAH DEPOT) - 748,Non AC Seater (2+3),14:05,18:35,04h 30m,INR 180,46 Seats available,3.2
672,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - A/C - 14:20 (HWH DEPOT) - 1149,AC Seater (2+2),14:20,18:50,04h 30m,INR 360,35 Seats available,3.3
673,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 15:05 (HWH DEPOT) - 210,Non AC Seater (2+3),15:05,19:35,04h 30m,INR 180,52 Seats available,3.2
674,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 15:10 (BEL DEPOT) - 216,Non AC Seater (2+3),15:10,20:10,05h 00m,INR 185,47 Seats available,3.6
675,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 15:35 (HOWRAH DEPOT) - 211,Non AC Seater (2+3),15:35,20:05,04h 30m,INR 180,49 Seats available,1.7
676,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 16:10 (BEL DEPOT) - 217,Non AC Seater (2+3),16:10,21:10,05h 00m,INR 185,48 Seats available,3.2
677,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 16:30 (HOWRAH DEPOT) - 752,Non AC Seater (2+3),16:30,21:00,04h 30m,INR 180,50 Seats available,2.8
678,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 16:40 (ASANSOL DEPOT) - 847,Non AC Seater (2+3),16:40,22:00,05h 20m,INR 185,51 Seats available,2.9
679,Asansol (West Bengal) to Kolkata,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|08:15,Volvo AC Seater (2+2),08:15,12:10,03h 55m,INR 430,10 Seats available,3.6
680,Asansol (West Bengal) to Kolkata,WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|13:25,Non AC Seater (2+3),13:25,17:00,03h 35m,INR 165,47 Seats available,3.7
681,Asansol (West Bengal) to Kolkata,WBTC (CTC) KARUNAMOYEE - DURGAPUR - ASANSOL (AC Volvo) Banglashree Express - 135|14:10,Volvo AC Seater (2+2),14:10,18:25,04h 15m,INR 430,13 Seats available,3.9
682,Asansol (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),07:45,12:45,05h 00m,INR 524,53 Seats available,4.3
683,Asansol (West Bengal) to Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),08:30,13:30,05h 00m,INR 524,22 Seats available,4.0
684,Asansol (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),08:45,13:45,05h 00m,INR 524,53 Seats available,4.2
685,Asansol (West Bengal) to Kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),09:30,14:30,05h 00m,INR 524,27 Seats available,4.7
686,Asansol (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),10:00,15:00,05h 00m,INR 524,53 Seats available,4.0
687,Asansol (West Bengal) to Kolkata,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),10:00,15:00,05h 00m,INR 524,21 Seats available,3.7
688,Asansol (West Bengal) to Kolkata,Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),10:50,15:50,05h 00m,INR 524,23 Seats available,4.3
689,Asansol (West Bengal) to Kolkata,Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),13:10,18:10,05h 00m,INR 524,19 Seats available,4.9
690,Asansol (West Bengal) to Kolkata,Express Line,Volvo A/C Seater (2+2),14:00,19:00,05h 00m,INR 524,21 Seats available,4.5
691,Asansol (West Bengal) to Kolkata,Express Line,Volvo A/C Seater (2+2),17:30,22:50,05h 20m,INR 524,18 Seats available,4.4
692,Asansol (West Bengal) to Kolkata,Sana Travels,NON AC Seater / Sleeper 2+1,23:58,05:00,05h 02m,INR 400,31 Seats available,1.0
693,Midnapore to Kolkata,SBSTC-JHARGRAM - KOLKATA - VIA - MIDNAPUR - 09:00 - 1765,Non AC Seater (2+3),10:45,00:00,13h 15m,INR 110,51 Seats available,5.0
694,Midnapore to Kolkata,SBSTC-MIDNAPUR - HABRA - 14:00 (MID DEPOT) - 1397,Non AC Seater (2+3),14:00,00:00,10h 00m,INR 111,22 Seats available,3.8
695,Midnapore to Kolkata,SBSTC-JHARGRAM - KARUNAMOYEE - VIA - KOLKATA - 13:35 - 1764,Non AC Seater (2+3),15:05,00:00,08h 55m,INR 110,49 Seats available,3.5
696,Midnapore to Kolkata,SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,00:00,08h 00m,INR 111,23 Seats available,3.5
697,Midnapore to Kolkata,WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:25,02h 45m,INR 105,25 Seats available,4.3
698,Midnapore to Kolkata,WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),17:00,19:45,02h 45m,INR 105,43 Seats available,4.0
699,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - A/C - 07:50 (HWH DEPOT) - 1182,AC Seater (2+2),07:50,12:20,04h 30m,INR 360,33 Seats available,4.7
700,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - 08:00 (BEL DEPOT) - 308,Non AC Seater (2+3),08:00,13:00,05h 00m,INR 185,37 Seats available,3.3
701,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 08:15 (HOWRAH DEPOT) - 276,Non AC Seater (2+3),08:15,12:45,04h 30m,INR 180,51 Seats available,2.9
702,Kolkata to Asansol (West Bengal),SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),08:45,13:15,04h 30m,INR 180,47 Seats available,3.7
703,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - 09:00 (BEL DEPOT) - 309,Non AC Seater (2+3),09:00,14:00,05h 00m,INR 185,39 Seats available,3.1
704,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 09:45 (HOWRAH DEPOT) - 280,Non AC Seater (2+3),09:45,14:15,04h 30m,INR 180,52 Seats available,3.0
705,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 10:30 (HOWRAH DEPOT) - 763,Non AC Seater (2+3),10:30,15:00,04h 30m,INR 180,50 Seats available,3.0
706,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 10:45 (ASANSOL DEPOT) - 272,Non AC Seater (2+3),10:45,15:15,04h 30m,INR 180,52 Seats available,2.7
707,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - PURULIA - VIA - ASN - 11:00 (HWH DEPOT) - 2681,Non AC Seater (2+3),11:00,15:30,04h 30m,INR 180,52 Seats available,5.0
708,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 11:40 (ASANSOL DEPOT) - 250,Non AC Seater (2+3),11:40,16:10,04h 30m,INR 180,52 Seats available,1.4
709,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - L/S - 12:30 (ASANSOL DEPOT) - 252,Non AC Seater (2+3),12:30,17:00,04h 30m,INR 180,52 Seats available,2.2
710,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - 13:30 (ASN DEPOT) - 246,Non AC Seater (2+3),13:30,18:30,05h 00m,INR 185,47 Seats available,3.8
711,Kolkata to Asansol (West Bengal),SBSTC-HALDIA - ASANSOL - VIA - KOLKATA - 09:30 (HLD DEPO - 1763,Non AC Seater (2+3),13:45,18:15,04h 30m,INR 180,52 Seats available,3.2
712,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - 14:00 (ASN DEPOT) - 247,Non AC Seater (2+3),14:00,19:00,05h 00m,INR 185,45 Seats available,3.2
713,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),14:15,18:45,04h 30m,INR 180,50 Seats available,3.4
714,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - A/C - 14:15 (ASN DEPOT) - 1132,AC Seater (2+2),14:15,19:15,05h 00m,INR 360,17 Seats available,2.9
715,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - A/C - 14:20 (ASANSOL DEPOT) - 1517,AC Seater (2+2),14:20,19:00,04h 40m,INR 360,36 Seats available,3.2
716,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 14:45 (ASANSOL DEPOT) - 256,Non AC Seater (2+3),14:45,19:15,04h 30m,INR 180,52 Seats available,3.1
717,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - VOLVO - 14:45 (BEL DEPOT) - 3982,Volvo AC Seater (2+2),14:45,20:00,05h 15m,INR 440,53 Seats available,No rating
718,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 15:00 (ASANSOL DEPOT) - 257,Non AC Seater (2+3),15:00,19:30,04h 30m,INR 180,51 Seats available,3.0
719,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - 15:30 (ASN DEPOT) - 249,Non AC Seater (2+3),15:30,20:30,05h 00m,INR 185,42 Seats available,3.3
720,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 16:00 (ASANSOL DEPOT) - 768,Non AC Seater (2+3),16:00,20:30,04h 30m,INR 180,52 Seats available,4.3
721,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - AC - 16:15 (BEL DEPOT) - 1566,AC Seater (2+2),16:15,21:15,05h 00m,INR 360,29 Seats available,2.5
722,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 16:30 (ASANSOL DEPOT) - 261,Non AC Seater (2+3),16:30,21:00,04h 30m,INR 180,52 Seats available,2.5
723,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769,Non AC Seater (2+3),17:00,21:30,04h 30m,INR 180,52 Seats available,2.6
724,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - JAMURIA - VIA - DURGAPUR - 17:30 - 300,Non AC Seater (2+3),17:30,22:00,04h 30m,INR 180,51 Seats available,4.2
725,Kolkata to Asansol (West Bengal),WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,17:40,03h 55m,INR 430,29 Seats available,2.8
726,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),07:15,11:30,04h 15m,INR 524,13 Seats available,4.4
727,Kolkata to Asansol (West Bengal),Express Line (Karunamoyee),Volvo A/C Seater (2+2),07:15,11:00,03h 45m,INR 524,13 Seats available,4.7
728,Kolkata to Asansol (West Bengal),Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),07:25,11:20,03h 55m,INR 524,24 Seats available,4.4
729,Kolkata to Asansol (West Bengal),Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),08:15,13:15,05h 00m,INR 524,25 Seats available,4.1
730,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),08:30,13:30,05h 00m,INR 524,19 Seats available,4.2
731,Kolkata to Asansol (West Bengal),Greenline,A/C Semi Sleeper (2+2),08:45,13:45,05h 00m,INR 524,45 Seats available,3.9
732,Kolkata to Asansol (West Bengal),Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),09:15,14:15,05h 00m,INR 524,26 Seats available,4.5
733,Kolkata to Asansol (West Bengal),Greenline (Karunamoyee),Volvo A/C Seater (2+2),11:00,16:00,05h 00m,INR 524,29 Seats available,4.2
734,Kolkata to Asansol (West Bengal),Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),12:30,17:30,05h 00m,INR 524,49 Seats available,4.5
735,Kolkata to Asansol (West Bengal),Greenline (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),13:00,18:00,05h 00m,INR 524,22 Seats available,4.4
736,Kolkata to Asansol (West Bengal),Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45,20:45,05h 00m,INR 524,33 Seats available,4.8
737,Kolkata to Asansol (West Bengal),Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:40,21:40,05h 00m,INR 524,25 Seats available,4.5
738,Kolkata to Asansol (West Bengal),Express Line,Volvo 9600 A/C Semi Sleeper (2+2),17:20,22:20,05h 00m,INR 524,40 Seats available,4.7
739,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:45,22:15,04h 30m,INR 524,10 Seats available,4.2
740,Kolkata to Asansol (West Bengal),Royal Cruiser,Volvo A/C Seater (2+2),19:30,00:15,04h 45m,523,1 Seat available,4.1
